# Impedance of C10-46 
# Multiple resonators fit for h=16
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
7.225875738580357283e+06 5.071165246164980545e+02 7.821560482501935141e+00
7.802600946484133601e+06 -3.817934185306088466e+02 1.190254730879121370e+00
7.896992430890979245e+06 4.934858895834381656e+02 6.038730419043126574e+00
8.304248412987387739e+06 3.116797514135354277e+02 1.295006059131363907e+00
8.597981029552260414e+06 1.161897242987357686e+02 9.994405745657640949e+00
1.534695332566098869e+07 1.196875059178362051e+02 3.512667403081838557e+00
1.587091476222763769e+07 -1.238287177676604074e+02 6.895825548398487825e+00
2.736560247590683028e+07 -5.303581478524144899e+01 1.000000000000000000e+01
4.994171764546468854e+07 1.399952638955774376e+02 1.221208083496914787e+00
