# Impedance of C10-46 
# Multiple resonators fit for h=8
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
2.028918865343677578e+06 8.700333943317284380e+00 7.821538198908966066e+00
3.076493839927001856e+06 6.686738321536330432e+01 9.998648864184994878e+00
3.737877866938513238e+06 -3.670951164950333623e+04 1.852205730252950433e+00
3.742401820196522400e+06 3.812960019158120849e+04 1.891264752176755826e+00
3.813124864112906624e+06 -7.615021810447166217e+02 4.467589973617291932e+00
5.709278792742716148e+06 -5.430091600779945082e+01 7.471856871721985094e+00
6.867190420838925056e+06 4.680948224610642683e+01 6.644152220000557385e+00
8.290604982299503870e+06 -6.363609621536856054e+01 6.374710475680921640e+00
2.400604649311570078e+07 2.873598818256487775e+00 1.000000000000000000e+01
