              1	  8.5911154E+01
              2	  1.6303678E+02
              3	  1.7000489E+02
              4	  81.3536914753
              5	  8.6548794E+01
              6	  9.2396878E+01
              7	 2852.582959411
              8	  2.7352093E+03
              9	  1.1046666E+02
             10	  3.0785156E+03
             11	  1.6715255E+02
             12	  2.9514725E+03
             13	  1.9912737E+02
             14	  3.0688868E+02
             15	  3.5260842E+03
             16	  3.3587034E+03
             17	  1.5867681E+02
             18	  9.2092365E+02
             19	  1.6499377E+02
             20	  4.0804914E+03
             21	  3.2930809E+03
             22	  1.2262884E+02
             23	 2466.750371563
             24	  1.3652675E+02
             25	  1.2144856E+02
             26	  4.2511565E+03
             27	  1.3013005E+02
             28	  1.8976069E+03
             29	  2.3532165E+02
             30	  4.9777225E+03
             31	  1.2520839E+03
             32	  4.2519163E+02
             33	  1.3526372E+02
             34	  1.7935131E+02
             35	  2.0771872E+02
             36	  3.6009894E+03
             37	  4.6648315E+02
             38	  2490.59817698
             39	  1.7513689E+03
             40	  2.4209385E+02
