              1	  1.0860815E-03
              2	  4.5644917E-01
              3	  1.1274308E-02
              4	  7.6390563E-04
              5	  2.3572038E-03
              6	  1.5150595E+00
              7	  7.8820369E-06
              8	  1.9383932E-05
              9	  2.9358990E-05
             10	  5.2028500E-06
             11	  8.4779010E-05
             12	  5.0752061E-05
             13	  1.0495265E-03
             14	  2.4452328E-02
             15	  5.8043472E-06
             16	  6.3481950E-05
             17	 3.285576757358
             18	  5.6828359E+01
             19	  7.0744671E-04
             20	  2.7403427E-06
             21	  9.0609352E-05
             22	  9.1481717E-02
             23	  3.0772389E-03
             24	  6.4293177E-01
             25	  3.7636045E-03
             26	  4.0575420E-05
             27	  1.7462070E-04
             28	  1.3608601E-04
             29	  1.3538231E-03
             30	  1.2677798E-04
             31	  1.8661493E-03
             32	  1.7034350E-02
             33	  1.5980104E-02
             34	  3.8855499E-02
             35	  1.6621234E-02
             36	  1.6291629E-05
             37	  3.2830286E-03
             38	  2.5703701E-03
             39	  3.1817443E+01
             40	  1.8290459E+00
