# Impedance of C10-66 
# Multiple resonators fit for h=21
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
8.264734559224132448e+06 1.725429118668594342e+01 1.000000000000000000e+01
8.984383409907119349e+06 6.179655606883804353e+01 9.995070782025315737e+00
9.799505929164562374e+06 1.118094756962550946e+03 9.991245372889833831e+00
1.012013576765352115e+07 -4.461572344532264083e+02 4.599311666711468405e+00
1.043582336903208494e+07 3.922122493218438990e+02 9.926622145035052469e+00
1.108036130505686812e+07 8.308723347059458320e+01 9.083197670928988998e+00
1.941380312075390667e+07 1.001916558383051665e+02 9.987630629298790197e+00
1.995934617156621814e+07 -1.213460297380079851e+02 7.480161239223715341e+00
2.275152734625080600e+07 3.169656533554366007e+01 1.701604865987574877e+00
