+1.0000000E+00	+4.4615346E+02
+2.0000000E+00	+4.8780213E+02
+3.0000000E+00	+4.2615199E+03
+4.0000000E+00	+1.5072572E+03
+5.0000000E+00	+4.1918922E+02
+6.0000000E+00	+5.2948286E+02
+7.0000000E+00	+7.3472058E+03
+8.0000000E+00	+1.6375676E+03
+9.0000000E+00	+3.8390790E+02
+1.0000000E+01	+1.9428675E+03
+1.1000000E+01	+8.7862521E+01
+1.2000000E+01	+3.3405437E+02
+1.3000000E+01	+8.7992395E+02
+1.4000000E+01	+5.2456471E+02
+1.5000000E+01	+3.4006430E+02
+1.6000000E+01	+1.9633054E+02
+1.7000000E+01	+1.8343763E+02
+1.8000000E+01	+6.3612138E+02
+1.9000000E+01	+2.2677501E+02
+2.0000000E+01	+2.0830071E+02
