+1.0000000E+00	+1.1717539E+00
+2.0000000E+00	+4.4926156E-07
+3.0000000E+00	+2.8098559E-05
+4.0000000E+00	+1.3706281E-02
+5.0000000E+00	+3.5421448E+01
+6.0000000E+00	+2.1196710E-05
+7.0000000E+00	+1.7034369E-06
+8.0000000E+00	+9.9452355E-04
+9.0000000E+00	+2.7215005E+01
+1.0000000E+01	+1.0612022E-02
+1.1000000E+01	+8.2751433E-05
+1.2000000E+01	+5.2413903E-05
+1.3000000E+01	+1.2213579E-05
+1.4000000E+01	+2.2138063E-04
+1.5000000E+01	+2.1904865E-06
+1.6000000E+01	+1.4593701E-06
+1.7000000E+01	+2.1646378E+00
+1.8000000E+01	+1.9581794E+01
+1.9000000E+01	+2.7023428E+00
+2.0000000E+01	+1.1334083E-04
