67.934
2.653
8.6102
4.5928
1.6524
1.3643
1.8949
2.5468
3.0004
2.5575
2.8314
3.0781
3.2863
3.2969
3.8051
4.2024
3.887
4.7086
4.8946
5.5694
5.8194
6.367
6.519
6.513
7.2431
7.7629
8.7314
8.4733
9.839
10.096
11.567
11.077
13.548
12.519
14.527
14.072
17.879
20.355
15.603
16.01
17.438
19.468
23.361
27.539
32.882
42.041
51.108
64.705
82.776
85.236
60.466
48.254
34.034
23.82
17.968
14.363
11.013
7.6052
8.2598
5.3744
7.4191
12.669
8.5794
3.7671
8.1477
11.225
9.6437
15.192
23.008
27.909
27.816
28.167
30.208
21.345
17.847
20.244
18.127
29.611
39.73
19.05
37.164
33.394
32.037
28.085
21.396
10.98
11.974
9.8704
9.1936
8.8251
16.102
19.166
20.815
24.354
23.401
40.861
42.26
41.065
61.173
49.125
66.654
38.447
40.816
48.462
54.754
47.642
33.301
50.515
30.797
47.038
41.534
84.663
74.861
62.042
43.728
83.669
68.789
118.65
133.86
271.8
91.884
152.93
185.87
80.141
72.999
93.58
110.94
98.295
63.497
147.16
31.09
27.687
40.749
18.024
21.783
46.433
34.716
41.139
21.236
27.672
40.32
23.558
46.688
20.213
15.859
30.671
29.04
29.948
19.559
26.302
18.857
53.016
124.7
0.81886
14.123
17.202
42.906
13.094
23.014
5.3789
14.262
22.692
23.431
41.7
16.766
6.043
54.523
1.6388
15.674
12.288
21.425
23.898
24.65
4.6006
8.595
14.772
3.5982
35.597
3.0876
23.886
3.9562
31.146
70.072
16.403
14.146
43.029
9.9752
55.346
281.41
36.76
8.8923
110.39
20.078
89.068
38.074
58.787
71.744
15.126
22.632
27.237
47.17
35.167
4.7208
68.48
19.001
138.54
44.439
16.018
4.2057
13.781
50.76
9.4818
46.108
24.294
17.567
39.575
27.717
16.532
9.9359
40.737
54.378
43.206
75.269
11.757
14.102
15.51
42.551
33.717
5.8559
16.146
44.205
93.581
39.519
17.188
6.6185
7.9278
49.625
47.389
7.1357
15.657
7.3963
35.279
14.899
20.315
62.732
22.787
55.718
20.949
22.032
96.17
34.939
79.017
155.52
7.9053
18.089
52.883
38.212
9.4615
70.289
23.575
30.213
25.956
11.729
27.787
80.29
30.04
24.378
23.735
27.073
30.768
62.008
12.587
16.178
14.785
39.123
13.612
20.5
28.812
37.709
69.186
13.074
12.247
132.82
6.5926
12.329
54.852
33.428
30.24
54.062
54.805
13.566
16.551
20.404
67.756
7.8738
54.466
75.423
13.247
16.006
46.785
