+1.0000000E+00	+2.2199863E+02
+2.0000000E+00	+7.6427377E+02
+3.0000000E+00	+8.4724660E+01
+4.0000000E+00	+2.8931750E+02
+5.0000000E+00	+1.1144011E+03
+6.0000000E+00	+3.1603678E+02
+7.0000000E+00	+2.8246787E+03
+8.0000000E+00	+4.5698568E+02
+9.0000000E+00	+3.2442766E+02
+1.0000000E+01	+1.7916790E+03
+1.1000000E+01	+1.0044916E+02
+1.2000000E+01	+2.2716728E+02
+1.3000000E+01	+2.9947548E+02
+1.4000000E+01	+3.6569501E+02
+1.5000000E+01	+3.2842892E+02
+1.6000000E+01	+1.4252503E+03
+1.7000000E+01	+3.2996007E+02
+1.8000000E+01	+1.2157179E+02
+1.9000000E+01	+1.9473248E+03
+2.0000000E+01	+1.3678935E+03
