+1.0000000E+00	+9.6322461E-06
+2.0000000E+00	+4.4959675E-04
+3.0000000E+00	+1.7218711E-06
+4.0000000E+00	+7.3305358E-07
+5.0000000E+00	+7.4563223E-04
+6.0000000E+00	+3.9037176E+00
+7.0000000E+00	+2.2488474E-04
+8.0000000E+00	+5.0768927E-05
+9.0000000E+00	+1.1433746E-06
+1.0000000E+01	+9.8293909E-03
+1.1000000E+01	+3.0225561E-06
+1.2000000E+01	+1.2521302E-05
+1.3000000E+01	+2.2110540E-06
+1.4000000E+01	+3.3362858E-05
+1.5000000E+01	+5.6061746E-04
+1.6000000E+01	+2.0525311E-05
+1.7000000E+01	+3.8634050E+00
+1.8000000E+01	+3.6167438E-03
+1.9000000E+01	+1.4303494E-04
+2.0000000E+01	+2.0916089E-02
