+1.0000000E+00	+9.5652095E+02
+2.0000000E+00	+9.6685165E+02
+3.0000000E+00	+9.7746662E+02
+4.0000000E+00	+9.8360086E+02
+5.0000000E+00	+1.0033910E+03
+6.0000000E+00	+1.0092579E+03
+7.0000000E+00	+1.0218638E+03
+8.0000000E+00	+1.0392277E+03
+9.0000000E+00	+1.0405883E+03
+1.0000000E+01	+1.0542039E+03
+1.1000000E+01	+1.0600612E+03
+1.2000000E+01	+1.0831755E+03
+1.3000000E+01	+1.0879436E+03
+1.4000000E+01	+1.1146206E+03
+1.5000000E+01	+1.1309434E+03
+1.6000000E+01	+1.1335411E+03
+1.7000000E+01	+1.1554915E+03
+1.8000000E+01	+1.1568741E+03
+1.9000000E+01	+1.1617216E+03
+2.0000000E+01	+1.2005718E+03
