# Impedance of C10-66 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 7.022800000000000182e+03 -0.000000000000000000e+00
6.250000000000000000e+04 1.373859999999999992e+01 2.259000000000000057e+02
1.250000000000000000e+05 7.548600000000000421e+00 1.121940000000000026e+02
1.875000000000000000e+05 5.267800000000000260e+00 7.383799999999999386e+01
2.500000000000000000e+05 2.934000000000000163e+00 5.437400000000000233e+01
3.125000000000000000e+05 -1.663820000000000021e-01 4.261399999999999721e+01
3.750000000000000000e+05 -4.472400000000000375e+00 3.514399999999999835e+01
4.375000000000000000e+05 -1.026459999999999972e+01 3.115599999999999881e+01
5.000000000000000000e+05 -1.713779999999999859e+01 3.123600000000000065e+01
5.625000000000000000e+05 -2.306599999999999895e+01 3.610799999999999699e+01
6.250000000000000000e+05 -2.501599999999999824e+01 4.424600000000000222e+01
6.875000000000000000e+05 -2.240599999999999881e+01 5.181600000000000250e+01
7.500000000000000000e+05 -1.772259999999999991e+01 5.659000000000000341e+01
8.125000000000000000e+05 -1.320100000000000051e+01 5.900999999999999801e+01
8.750000000000000000e+05 -9.544600000000000861e+00 6.017399999999999949e+01
9.375000000000000000e+05 -6.676000000000000156e+00 6.069400000000000261e+01
1.000000000000000000e+06 -4.497799999999999798e+00 6.065200000000000102e+01
1.062500000000000000e+06 -3.297400000000000109e+00 5.998400000000000176e+01
1.125000000000000000e+06 -3.653000000000000025e+00 5.904599999999999937e+01
1.187500000000000000e+06 -5.746400000000000396e+00 5.875800000000000267e+01
1.250000000000000000e+06 -9.015000000000000568e+00 5.990400000000000347e+01
1.312500000000000000e+06 -1.267800000000000082e+01 6.265400000000000347e+01
1.375000000000000000e+06 -1.619819999999999993e+01 6.678799999999999670e+01
1.437500000000000000e+06 -1.928259999999999863e+01 7.200600000000000023e+01
1.500000000000000000e+06 -2.179200000000000159e+01 7.795799999999999841e+01
1.562500000000000000e+06 -2.380600000000000094e+01 8.424200000000000443e+01
1.625000000000000000e+06 -2.575799999999999912e+01 9.058199999999999363e+01
