+1.0000000E+00	+7.3083582E-01
+2.0000000E+00	+1.1105702E+00
+3.0000000E+00	+4.5680422E-01
+4.0000000E+00	+4.6526038E-01
+5.0000000E+00	+1.1618175E+01
+6.0000000E+00	+7.3287861E-01
+7.0000000E+00	+4.4313220E-01
+8.0000000E+00	+1.2523654E+01
+9.0000000E+00	+8.9182806E-01
+1.0000000E+01	+2.4009929E+00
+1.1000000E+01	+1.1617029E+05
+1.2000000E+01	+1.3753650E+01
+1.3000000E+01	+6.2003572E+01
+1.4000000E+01	+5.1859615E-01
+1.5000000E+01	+3.9884215E+00
+1.6000000E+01	+1.8985651E+05
+1.7000000E+01	+5.2084306E+01
+1.8000000E+01	+3.2860559E+03
+1.9000000E+01	+8.0725544E+00
+2.0000000E+01	+1.5878717E+02
+2.1000000E+01	+3.2377309E-01
+2.2000000E+01	+1.2197689E+00
+2.3000000E+01	+2.9092470E+00
+2.4000000E+01	+1.2125567E+01
+2.5000000E+01	+4.5652190E-01
+2.6000000E+01	+5.8777525E+00
+2.7000000E+01	+3.1307778E-01
+2.8000000E+01	+3.8361836E+04
+2.9000000E+01	+1.0238906E+00
+3.0000000E+01	+1.1711080E+00
