# Impedance of C10-51 
# Multiple resonators fit for h=21
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
9.271437859300523996e+06 -3.691888375892218050e+02 4.588022752218851252e+00
9.559533171189518645e+06 -1.091918335609103963e+02 5.234991992584586917e+00
1.002849416020567901e+07 -7.391484870486671753e+03 3.764022337628879278e+00
1.012731172394146957e+07 -1.868999644583628424e+03 7.825453313578157655e+00
1.017392675050608627e+07 2.020442955694887860e+04 4.317184609087719060e+00
1.034487644413730316e+07 -1.037095154353193539e+04 4.516078879469454854e+00
1.991162698425776139e+07 7.056603396223971458e+01 4.537193043460447051e+00
2.022838169915854931e+07 -8.649579617100695828e+01 1.000000000000000000e+01
4.632843504788883030e+07 3.111129375486926278e+02 8.180185721239604746e+00
