# Impedance of C10-51 
# Multiple resonators fit for h=8
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
2.862900826191161294e+06 -1.663279702518902425e+01 1.000000000000000000e+01
3.568396175706818234e+06 1.838245005760637980e+02 6.707956366680457805e+00
3.634390818355325144e+06 1.311010459832026072e+03 2.514939473557522120e+00
3.811259366721632425e+06 -1.345062661618521815e+03 1.557513971538261321e+00
4.114491223158183508e+06 2.944546815727206877e+02 5.740120698251613085e+00
4.207729914034055546e+06 8.277343465455937803e+02 2.166011122636937181e+00
4.501511439753129147e+06 4.790270098835594581e+01 9.996226106038474057e+00
6.992478897983781062e+06 7.921074746746506889e+01 7.913346239788967118e+00
1.830930640494857356e+07 1.859293484627213644e+01 5.000000000000000000e-01
