# Impedance of C10-76 
# Multiple resonators fit for h=8
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
2.260116319382358342e+06 -5.750901569697434468e+01 5.345160225102191021e+00
2.796510635349991731e+06 -8.298258194582759018e+01 3.614568485567734246e+00
3.113588909723742865e+06 5.137437129229396078e+02 4.826980871760846448e+00
3.175866500871047378e+06 -1.269912141328235720e+02 7.324083367926142785e+00
3.356262737049111631e+06 3.993417583806949551e+02 4.775608152686774410e+00
4.261545553391811438e+06 6.146825461621840986e+03 1.876062682945588866e+00
4.288773069221693091e+06 -5.691761448305687736e+03 1.743572068600599101e+00
6.543048126653261483e+06 1.023917005108917095e+02 5.013670311515226352e+00
8.013422155427530408e+06 -5.278634397201786754e+01 9.819687914058238931e+00
