# Impedance of C10-76 
# Multiple resonators fit for h=16
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
5.660528583044608124e+06 -3.677475181662212123e+01 8.697953437157430745e-01
7.297348487837786786e+06 -1.272305745077883103e+03 4.592765078754376340e+00
7.310985387572384439e+06 1.758001372694114252e+03 5.264987136736971607e+00
7.961368157464766875e+06 2.492226746055113438e+02 8.955934778567765875e+00
8.364597564010061324e+06 3.372939457209357101e+02 7.403415077122288857e+00
9.157307083940768614e+06 -4.110583786233779335e+01 3.983722490886579148e+00
1.543162028322893381e+07 8.659910210049099533e+01 3.935946490574199430e+00
1.596304669294440746e+07 -1.032326506811087228e+02 8.596292121673226205e+00
3.290845254668006673e+07 5.285722844191550251e+01 2.095781411227190194e+00
