# Impedance of C10-76 
# Multiple resonators fit for h=21
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
9.265475809598652646e+06 -1.804960529283000596e+02 3.879299179773390005e+00
9.639433031577732414e+06 2.086212067792737344e+02 5.028664523764864391e+00
1.013283406345998682e+07 8.560454191334280040e+03 5.630272011756829009e+00
1.022934366355107725e+07 -9.347782179703483052e+03 5.662046401744546209e+00
1.046262382503747381e+07 1.359367852352830141e+03 9.002438960229746101e+00
1.087453703664519079e+07 3.962341016601224055e+02 6.896061919991716138e+00
2.021007134953196347e+07 1.327133998038201810e+02 6.273047007094040062e+00
2.036004015268378332e+07 -1.734402878035011781e+02 9.276113375320397481e+00
2.610413518944204971e+07 2.737125654944792075e+01 9.613009558196848658e+00
