# Impedance of C10-91 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 2.773800000000000182e+03 -0.000000000000000000e+00
6.250000000000000000e+04 7.884799999999999898e+01 3.193999999999999773e+02
1.250000000000000000e+05 4.793800000000000239e+01 1.503259999999999934e+02
1.875000000000000000e+05 4.009400000000000119e+01 8.798799999999999955e+01
2.500000000000000000e+05 3.463400000000000034e+01 5.297200000000000131e+01
3.125000000000000000e+05 2.865200000000000102e+01 2.910999999999999943e+01
3.750000000000000000e+05 2.104799999999999827e+01 1.131959999999999944e+01
4.375000000000000000e+05 1.108980000000000032e+01 -1.895019999999999927e+00
5.000000000000000000e+05 -1.502420000000000089e+00 -1.007479999999999976e+01
5.625000000000000000e+05 -1.564320000000000022e+01 -1.141399999999999970e+01
6.250000000000000000e+05 -2.751200000000000045e+01 -4.440800000000000303e+00
6.875000000000000000e+05 -3.146199999999999974e+01 8.308199999999999363e+00
7.500000000000000000e+05 -2.571600000000000108e+01 1.948000000000000043e+01
8.125000000000000000e+05 -1.519720000000000049e+01 2.348199999999999932e+01
8.750000000000000000e+05 -5.955799999999999983e+00 2.068599999999999994e+01
9.375000000000000000e+05 -8.935600000000000209e-01 1.436180000000000057e+01
1.000000000000000000e+06 -3.662199999999999900e-01 7.587799999999999656e+00
1.062500000000000000e+06 -3.518800000000000150e+00 2.673399999999999999e+00
1.125000000000000000e+06 -8.643200000000000216e+00 1.245959999999999956e+00
1.187500000000000000e+06 -1.321739999999999959e+01 3.789800000000000058e+00
1.250000000000000000e+06 -1.479139999999999944e+01 8.889400000000000190e+00
1.312500000000000000e+06 -1.268060000000000009e+01 1.370219999999999949e+01
1.375000000000000000e+06 -8.449600000000000222e+00 1.596959999999999980e+01
1.437500000000000000e+06 -4.440800000000000303e+00 1.532140000000000057e+01
1.500000000000000000e+06 -2.308399999999999785e+00 1.281320000000000014e+01
1.562500000000000000e+06 -2.672400000000000109e+00 9.995200000000000529e+00
1.625000000000000000e+06 -5.258600000000000385e+00 8.411400000000000432e+00
1.687500000000000000e+06 -8.935399999999999565e+00 9.282600000000000406e+00
1.750000000000000000e+06 -1.182179999999999964e+01 1.292079999999999984e+01
1.812500000000000000e+06 -1.211500000000000021e+01 1.809400000000000119e+01
1.875000000000000000e+06 -9.506600000000000605e+00 2.247400000000000020e+01
1.937500000000000000e+06 -5.529200000000000337e+00 2.434799999999999898e+01
2.000000000000000000e+06 -2.235399999999999832e+00 2.368400000000000105e+01
2.062500000000000000e+06 -9.250199999999999534e-01 2.163200000000000145e+01
2.125000000000000000e+06 -1.901399999999999979e+00 1.963879999999999981e+01
2.187500000000000000e+06 -4.696399999999999686e+00 1.896440000000000126e+01
2.250000000000000000e+06 -8.241799999999999571e+00 2.044600000000000151e+01
2.312500000000000000e+06 -1.106419999999999959e+01 2.417000000000000171e+01
2.375000000000000000e+06 -1.183239999999999981e+01 2.917399999999999949e+01
2.437500000000000000e+06 -1.021279999999999966e+01 3.371000000000000085e+01
2.500000000000000000e+06 -7.231200000000000294e+00 3.628399999999999892e+01
2.562500000000000000e+06 -4.592399999999999594e+00 3.657600000000000051e+01
2.625000000000000000e+06 -3.646199999999999886e+00 3.542399999999999949e+01
2.687500000000000000e+06 -4.863400000000000389e+00 3.419800000000000040e+01
2.750000000000000000e+06 -7.827200000000000379e+00 3.420400000000000063e+01
2.812500000000000000e+06 -1.142880000000000074e+01 3.624399999999999977e+01
2.875000000000000000e+06 -1.424859999999999971e+01 4.025999999999999801e+01
2.937500000000000000e+06 -1.521519999999999939e+01 4.524000000000000199e+01
3.000000000000000000e+06 -1.423559999999999981e+01 4.971000000000000085e+01
3.062500000000000000e+06 -1.220899999999999963e+01 5.259400000000000119e+01
3.125000000000000000e+06 -1.039700000000000024e+01 5.371600000000000108e+01
3.187500000000000000e+06 -9.762399999999999523e+00 5.367399999999999949e+01
3.250000000000000000e+06 -1.067360000000000042e+01 5.343200000000000216e+01
3.312500000000000000e+06 -1.287700000000000067e+01 5.394800000000000040e+01
3.375000000000000000e+06 -1.557000000000000028e+01 5.585600000000000165e+01
3.437500000000000000e+06 -1.764300000000000068e+01 5.912199999999999989e+01
3.500000000000000000e+06 -1.825120000000000076e+01 6.287800000000000011e+01
3.562500000000000000e+06 -1.746559999999999846e+01 6.583799999999999386e+01
3.625000000000000000e+06 -1.629240000000000066e+01 6.720199999999999818e+01
3.687500000000000000e+06 -1.594280000000000008e+01 6.713599999999999568e+01
3.750000000000000000e+06 -1.713360000000000127e+01 6.651000000000000512e+01
3.812500000000000000e+06 -1.989920000000000044e+01 6.635999999999999943e+01
3.875000000000000000e+06 -2.371399999999999864e+01 6.753199999999999648e+01
3.937500000000000000e+06 -2.767000000000000171e+01 7.046999999999999886e+01
4.000000000000000000e+06 -3.069800000000000040e+01 7.502400000000000091e+01
4.062500000000000000e+06 -3.196799999999999997e+01 8.037399999999999523e+01
4.125000000000000000e+06 -3.137800000000000011e+01 8.528799999999999670e+01
4.187500000000000000e+06 -2.970200000000000173e+01 8.876600000000000534e+01
4.250000000000000000e+06 -2.816199999999999903e+01 9.062800000000000011e+01
4.312500000000000000e+06 -2.771000000000000085e+01 9.153400000000000603e+01
4.375000000000000000e+06 -2.860200000000000031e+01 9.252800000000000580e+01
4.437500000000000000e+06 -3.038200000000000145e+01 9.450600000000000023e+01
4.500000000000000000e+06 -3.215400000000000347e+01 9.783799999999999386e+01
