+1.0000000E+00	+7.9657311E+02
+2.0000000E+00	+5.2386524E+02
+3.0000000E+00	+2.0304058E+02
+4.0000000E+00	+1.9419963E+02
+5.0000000E+00	+3.0188508E+02
+6.0000000E+00	+2.9607507E+02
+7.0000000E+00	+1.5463490E+02
+8.0000000E+00	+4.8870780E+02
+9.0000000E+00	+2.1228685E+04
+1.0000000E+01	+1.4552450E+03
+1.1000000E+01	+3.1066085E+02
+1.2000000E+01	+1.8288790E+02
+1.3000000E+01	+3.2990346E+02
+1.4000000E+01	+6.9169203E+02
+1.5000000E+01	+7.2004346E+01
+1.6000000E+01	+7.8853497E+03
+1.7000000E+01	+1.6863668E+03
+1.8000000E+01	+7.8912531E+01
+1.9000000E+01	+1.8056986E+03
+2.0000000E+01	+2.9074749E+02
