+1.0000000E+00	+6.2201158E+02
+2.0000000E+00	+6.3742131E+02
+3.0000000E+00	+6.4024933E+02
+4.0000000E+00	+6.4095952E+02
+5.0000000E+00	+7.0188827E+02
+6.0000000E+00	+7.2208238E+02
+7.0000000E+00	+7.2481942E+02
+8.0000000E+00	+7.2970424E+02
+9.0000000E+00	+7.3715446E+02
+1.0000000E+01	+7.5903610E+02
+1.1000000E+01	+8.2946332E+02
+1.2000000E+01	+8.3393972E+02
+1.3000000E+01	+8.5575813E+02
+1.4000000E+01	+8.6816688E+02
+1.5000000E+01	+8.7315645E+02
+1.6000000E+01	+8.7962045E+02
+1.7000000E+01	+9.0552201E+02
+1.8000000E+01	+9.1405055E+02
+1.9000000E+01	+9.1984409E+02
+2.0000000E+01	+9.4916833E+02
