# Impedance of C10-96 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -2.347800000000000182e+03 -0.000000000000000000e+00
6.250000000000000000e+04 1.200900000000000034e+01 2.736200000000000045e+02
1.250000000000000000e+05 3.505599999999999739e+01 1.309439999999999884e+02
1.875000000000000000e+05 3.700999999999999801e+01 7.934799999999999898e+01
2.500000000000000000e+05 3.461800000000000210e+01 5.109199999999999875e+01
3.125000000000000000e+05 2.967599999999999838e+01 3.246200000000000330e+01
3.750000000000000000e+05 2.228999999999999915e+01 1.923799999999999955e+01
4.375000000000000000e+05 1.222799999999999976e+01 1.031799999999999962e+01
5.000000000000000000e+05 -4.371999999999999775e-01 6.317599999999999660e+00
5.625000000000000000e+05 -1.433159999999999989e+01 8.919800000000000395e+00
6.250000000000000000e+05 -2.566400000000000148e+01 1.918639999999999901e+01
6.875000000000000000e+05 -2.939600000000000080e+01 3.441199999999999903e+01
7.500000000000000000e+05 -2.422400000000000020e+01 4.789999999999999858e+01
8.125000000000000000e+05 -1.461439999999999984e+01 5.471800000000000352e+01
8.750000000000000000e+05 -6.000799999999999912e+00 5.513600000000000279e+01
9.375000000000000000e+05 -1.079260000000000108e+00 5.204200000000000159e+01
1.000000000000000000e+06 -2.303399999999999892e-01 4.820000000000000284e+01
1.062500000000000000e+06 -2.728000000000000203e+00 4.563199999999999790e+01
1.125000000000000000e+06 -7.186600000000000321e+00 4.568800000000000239e+01
1.187500000000000000e+06 -1.166039999999999921e+01 4.880400000000000205e+01
1.250000000000000000e+06 -1.425820000000000043e+01 5.399600000000000222e+01
1.312500000000000000e+06 -1.438359999999999950e+01 5.914600000000000080e+01
1.375000000000000000e+06 -1.322000000000000064e+01 6.248400000000000176e+01
1.437500000000000000e+06 -1.268759999999999977e+01 6.371000000000000085e+01
1.500000000000000000e+06 -1.422579999999999956e+01 6.377000000000000313e+01
1.562500000000000000e+06 -1.842160000000000153e+01 6.409799999999999898e+01
1.625000000000000000e+06 -2.508999999999999986e+01 6.620000000000000284e+01
1.687500000000000000e+06 -3.328199999999999648e+01 7.139199999999999591e+01
1.750000000000000000e+06 -4.128999999999999915e+01 8.033400000000000318e+01
1.812500000000000000e+06 -4.719800000000000040e+01 9.240000000000000568e+01
1.875000000000000000e+06 -5.006400000000000006e+01 1.057319999999999993e+02
1.937500000000000000e+06 -5.065400000000000347e+01 1.185000000000000000e+02
2.000000000000000000e+06 -5.068599999999999994e+01 1.302079999999999984e+02
2.062500000000000000e+06 -5.152600000000000335e+01 1.417419999999999902e+02
2.125000000000000000e+06 -5.353199999999999648e+01 1.546119999999999948e+02
2.187500000000000000e+06 -5.605199999999999960e+01 1.702719999999999914e+02
2.250000000000000000e+06 -5.762800000000000011e+01 1.896020000000000039e+02
2.312500000000000000e+06 -5.642399999999999949e+01 2.125000000000000000e+02
2.375000000000000000e+06 -5.097599999999999909e+01 2.377599999999999909e+02
2.437500000000000000e+06 -4.099000000000000199e+01 2.635799999999999841e+02
2.500000000000000000e+06 -2.739600000000000080e+01 2.887599999999999909e+02
2.562500000000000000e+06 -1.133259999999999934e+01 3.134800000000000182e+02
2.625000000000000000e+06 7.040399999999999991e+00 3.388199999999999932e+02
2.687500000000000000e+06 2.898000000000000043e+01 3.656999999999999886e+02
2.750000000000000000e+06 5.670199999999999818e+01 3.937400000000000091e+02
2.812500000000000000e+06 9.220600000000000307e+01 4.206800000000000068e+02
2.875000000000000000e+06 1.357319999999999993e+02 4.427799999999999727e+02
2.937500000000000000e+06 1.847860000000000014e+02 4.565000000000000000e+02
3.000000000000000000e+06 2.350200000000000102e+02 4.607400000000000091e+02
3.062500000000000000e+06 2.827200000000000273e+02 4.574200000000000159e+02
3.125000000000000000e+06 3.267400000000000091e+02 4.499599999999999795e+02
3.187500000000000000e+06 3.683999999999999773e+02 4.408600000000000136e+02
3.250000000000000000e+06 4.100600000000000023e+02 4.305600000000000023e+02
3.312500000000000000e+06 4.534599999999999795e+02 4.173000000000000114e+02
3.375000000000000000e+06 4.981600000000000250e+02 3.981000000000000227e+02
3.437500000000000000e+06 5.408999999999999773e+02 3.707599999999999909e+02
3.500000000000000000e+06 5.767799999999999727e+02 3.361999999999999886e+02
3.562500000000000000e+06 6.024600000000000364e+02 2.993999999999999773e+02
3.625000000000000000e+06 6.192000000000000455e+02 2.668799999999999955e+02
3.687500000000000000e+06 6.325800000000000409e+02 2.426599999999999966e+02
3.750000000000000000e+06 6.494600000000000364e+02 2.263600000000000136e+02
3.812500000000000000e+06 6.752599999999999909e+02 2.136200000000000045e+02
3.875000000000000000e+06 7.123400000000000318e+02 1.977100000000000080e+02
3.937500000000000000e+06 7.593200000000000500e+02 1.710080000000000098e+02
4.000000000000000000e+06 8.105599999999999454e+02 1.270199999999999960e+02
4.062500000000000000e+06 8.570399999999999636e+02 6.292199999999999704e+01
4.125000000000000000e+06 8.891399999999999864e+02 -1.858539999999999992e+01
4.187500000000000000e+06 9.003999999999999773e+02 -1.100199999999999960e+02
4.250000000000000000e+06 8.895199999999999818e+02 -2.024399999999999977e+02
4.312500000000000000e+06 8.592999999999999545e+02 -2.888600000000000136e+02
4.375000000000000000e+06 8.139800000000000182e+02 -3.652599999999999909e+02
4.437500000000000000e+06 7.573799999999999955e+02 -4.297599999999999909e+02
4.500000000000000000e+06 6.926200000000000045e+02 -4.810600000000000023e+02
4.562500000000000000e+06 6.230199999999999818e+02 -5.180199999999999818e+02
4.625000000000000000e+06 5.527200000000000273e+02 -5.402200000000000273e+02
4.687500000000000000e+06 4.861399999999999864e+02 -5.491200000000000045e+02
4.750000000000000000e+06 4.265000000000000000e+02 -5.481599999999999682e+02
4.812500000000000000e+06 3.747599999999999909e+02 -5.414600000000000364e+02
4.875000000000000000e+06 3.298999999999999773e+02 -5.324400000000000546e+02
4.937500000000000000e+06 2.898199999999999932e+02 -5.229800000000000182e+02
5.000000000000000000e+06 2.524199999999999875e+02 -5.134199999999999591e+02
5.062500000000000000e+06 2.163400000000000034e+02 -5.028999999999999773e+02
5.125000000000000000e+06 1.813720000000000141e+02 -4.901999999999999886e+02
5.187500000000000000e+06 1.484439999999999884e+02 -4.744399999999999977e+02
5.250000000000000000e+06 1.189659999999999940e+02 -4.558000000000000114e+02
5.312500000000000000e+06 9.388400000000000034e+01 -4.355199999999999818e+02
5.375000000000000000e+06 7.310399999999999920e+01 -4.151600000000000250e+02
5.437500000000000000e+06 5.567199999999999704e+01 -3.957599999999999909e+02
5.500000000000000000e+06 4.043999999999999773e+01 -3.774599999999999795e+02
5.562500000000000000e+06 2.670200000000000173e+01 -3.596800000000000068e+02
