# Impedance of C10-86 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 4.042400000000000091e+03 -0.000000000000000000e+00
6.250000000000000000e+04 7.383199999999999363e+01 4.209200000000000159e+02
1.250000000000000000e+05 3.746399999999999864e+01 2.034799999999999898e+02
1.875000000000000000e+05 2.753800000000000026e+01 1.263679999999999950e+02
2.500000000000000000e+05 2.012800000000000011e+01 8.543600000000000705e+01
3.125000000000000000e+05 1.203599999999999959e+01 5.979200000000000159e+01
3.750000000000000000e+05 2.331999999999999851e+00 4.303799999999999670e+01
4.375000000000000000e+05 -9.158799999999999386e+00 3.333599999999999852e+01
5.000000000000000000e+05 -2.161599999999999966e+01 3.089999999999999858e+01
5.625000000000000000e+05 -3.237199999999999989e+01 3.650200000000000244e+01
6.250000000000000000e+05 -3.664000000000000057e+01 4.890200000000000102e+01
6.875000000000000000e+05 -3.060600000000000165e+01 6.216199999999999903e+01
7.500000000000000000e+05 -1.685379999999999967e+01 6.830599999999999739e+01
8.125000000000000000e+05 -3.196600000000000108e+00 6.469400000000000261e+01
8.750000000000000000e+05 4.504199999999999982e+00 5.495600000000000307e+01
9.375000000000000000e+05 4.858999999999999986e+00 4.412599999999999767e+01
1.000000000000000000e+06 -9.494799999999999907e-01 3.600000000000000000e+01
1.062500000000000000e+06 -1.058900000000000041e+01 3.311999999999999744e+01
1.125000000000000000e+06 -2.072800000000000153e+01 3.680199999999999960e+01
1.187500000000000000e+06 -2.735000000000000142e+01 4.621999999999999886e+01
1.250000000000000000e+06 -2.761400000000000077e+01 5.767799999999999727e+01
1.312500000000000000e+06 -2.225600000000000023e+01 6.628799999999999670e+01
1.375000000000000000e+06 -1.523460000000000036e+01 6.937600000000000477e+01
1.437500000000000000e+06 -1.073140000000000072e+01 6.777599999999999625e+01
1.500000000000000000e+06 -1.104499999999999993e+01 6.435200000000000387e+01
1.562500000000000000e+06 -1.642000000000000171e+01 6.236399999999999721e+01
1.625000000000000000e+06 -2.541199999999999903e+01 6.465600000000000591e+01
1.687500000000000000e+06 -3.504999999999999716e+01 7.294400000000000261e+01
1.750000000000000000e+06 -4.147599999999999909e+01 8.666800000000000637e+01
1.812500000000000000e+06 -4.203399999999999892e+01 1.023439999999999941e+02
1.875000000000000000e+06 -3.763400000000000034e+01 1.153880000000000052e+02
1.937500000000000000e+06 -3.234799999999999898e+01 1.235259999999999962e+02
2.000000000000000000e+06 -3.038800000000000168e+01 1.280780000000000030e+02
2.062500000000000000e+06 -3.390599999999999881e+01 1.325500000000000114e+02
2.125000000000000000e+06 -4.266199999999999903e+01 1.409039999999999964e+02
2.187500000000000000e+06 -5.431000000000000227e+01 1.565020000000000095e+02
2.250000000000000000e+06 -6.465999999999999659e+01 1.811459999999999866e+02
2.312500000000000000e+06 -6.861599999999999966e+01 2.136999999999999886e+02
2.375000000000000000e+06 -6.267000000000000171e+01 2.495000000000000000e+02
2.437500000000000000e+06 -4.777600000000000335e+01 2.823000000000000114e+02
2.500000000000000000e+06 -2.930199999999999960e+01 3.086600000000000250e+02
2.562500000000000000e+06 -1.340320000000000000e+01 3.303399999999999750e+02
2.625000000000000000e+06 -3.257400000000000073e+00 3.531000000000000227e+02
2.687500000000000000e+06 2.532200000000000006e+00 3.839800000000000182e+02
2.750000000000000000e+06 1.007559999999999967e+01 4.287200000000000273e+02
2.812500000000000000e+06 2.945200000000000173e+01 4.889800000000000182e+02
2.875000000000000000e+06 7.187399999999999523e+01 5.593400000000000318e+02
2.937500000000000000e+06 1.440960000000000036e+02 6.270800000000000409e+02
3.000000000000000000e+06 2.436399999999999864e+02 6.771599999999999682e+02
3.062500000000000000e+06 3.602400000000000091e+02 6.994800000000000182e+02
3.125000000000000000e+06 4.822599999999999909e+02 6.915399999999999636e+02
3.187500000000000000e+06 6.011799999999999500e+02 6.551599999999999682e+02
3.250000000000000000e+06 7.113200000000000500e+02 5.923400000000000318e+02
3.312500000000000000e+06 8.068200000000000500e+02 5.039399999999999977e+02
3.375000000000000000e+06 8.792200000000000273e+02 3.918000000000000114e+02
3.437500000000000000e+06 9.178600000000000136e+02 2.628000000000000114e+02
3.500000000000000000e+06 9.151000000000000227e+02 1.316920000000000073e+02
3.562500000000000000e+06 8.732999999999999545e+02 1.787719999999999843e+01
3.625000000000000000e+06 8.066200000000000045e+02 -6.383400000000000318e+01
3.687500000000000000e+06 7.340000000000000000e+02 -1.102439999999999998e+02
3.750000000000000000e+06 6.702799999999999727e+02 -1.284099999999999966e+02
3.812500000000000000e+06 6.225800000000000409e+02 -1.294360000000000070e+02
3.875000000000000000e+06 5.914800000000000182e+02 -1.234320000000000022e+02
3.937500000000000000e+06 5.739800000000000182e+02 -1.174699999999999989e+02
4.000000000000000000e+06 5.657999999999999545e+02 -1.153559999999999945e+02
4.062500000000000000e+06 5.628600000000000136e+02 -1.181860000000000070e+02
4.125000000000000000e+06 5.625000000000000000e+02 -1.253460000000000036e+02
4.187500000000000000e+06 5.636799999999999500e+02 -1.358779999999999859e+02
4.250000000000000000e+06 5.663999999999999773e+02 -1.495780000000000030e+02
4.312500000000000000e+06 5.706000000000000227e+02 -1.673520000000000039e+02
4.375000000000000000e+06 5.752200000000000273e+02 -1.907259999999999991e+02
4.437500000000000000e+06 5.777400000000000091e+02 -2.208000000000000114e+02
4.500000000000000000e+06 5.747400000000000091e+02 -2.571000000000000227e+02
4.562500000000000000e+06 5.631000000000000227e+02 -2.969200000000000159e+02
4.625000000000000000e+06 5.417999999999999545e+02 -3.359200000000000159e+02
4.687500000000000000e+06 5.126399999999999864e+02 -3.699599999999999795e+02
4.750000000000000000e+06 4.792400000000000091e+02 -3.970600000000000023e+02
4.812500000000000000e+06 4.451000000000000227e+02 -4.178600000000000136e+02
4.875000000000000000e+06 4.120600000000000023e+02 -4.345600000000000023e+02
4.937500000000000000e+06 3.798399999999999750e+02 -4.494599999999999795e+02
5.000000000000000000e+06 3.468199999999999932e+02 -4.636399999999999864e+02
5.062500000000000000e+06 3.110799999999999841e+02 -4.763199999999999932e+02
5.125000000000000000e+06 2.718199999999999932e+02 -4.852400000000000091e+02
5.187500000000000000e+06 2.301800000000000068e+02 -4.877400000000000091e+02
5.250000000000000000e+06 1.891339999999999861e+02 -4.824399999999999977e+02
5.312500000000000000e+06 1.519420000000000073e+02 -4.700199999999999818e+02
5.375000000000000000e+06 1.207900000000000063e+02 -4.528199999999999932e+02
5.437500000000000000e+06 9.617400000000000659e+01 -4.336600000000000250e+02
5.500000000000000000e+06 7.726000000000000512e+01 -4.148000000000000114e+02
