# Impedance of C10-86 
# Measurement for h=21
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -2.358000000000000000e+04 -0.000000000000000000e+00
6.250000000000000000e+04 8.519000000000000128e+00 2.087400000000000091e+02
1.250000000000000000e+05 9.671200000000000685e+00 1.010060000000000002e+02
1.875000000000000000e+05 9.458399999999999253e+00 6.361599999999999966e+01
2.500000000000000000e+05 8.807399999999999451e+00 4.386800000000000210e+01
3.125000000000000000e+05 7.761000000000000121e+00 3.128999999999999915e+01
3.750000000000000000e+05 6.263799999999999812e+00 2.251599999999999824e+01
4.375000000000000000e+05 4.287200000000000344e+00 1.632100000000000151e+01
5.000000000000000000e+05 1.989679999999999893e+00 1.238620000000000054e+01
5.625000000000000000e+05 -2.022200000000000039e-02 1.072979999999999912e+01
6.250000000000000000e+05 -5.974199999999999511e-01 1.096160000000000068e+01
6.875000000000000000e+05 1.135219999999999896e+00 1.159200000000000053e+01
7.500000000000000000e+05 4.537200000000000344e+00 1.076580000000000048e+01
8.125000000000000000e+05 7.892000000000000348e+00 7.869799999999999685e+00
8.750000000000000000e+05 9.903200000000000003e+00 3.552599999999999980e+00
9.375000000000000000e+05 1.006460000000000043e+01 -1.233160000000000034e+00
1.000000000000000000e+06 8.294200000000000017e+00 -5.610199999999999854e+00
1.062500000000000000e+06 4.797200000000000131e+00 -8.683199999999999363e+00
1.125000000000000000e+06 2.862999999999999989e-01 -9.565200000000000813e+00
1.187500000000000000e+06 -3.865200000000000191e+00 -7.876599999999999824e+00
1.250000000000000000e+06 -6.198599999999999888e+00 -4.371599999999999930e+00
1.312500000000000000e+06 -6.242200000000000415e+00 -6.580399999999999583e-01
1.375000000000000000e+06 -4.749200000000000088e+00 1.956979999999999942e+00
1.437500000000000000e+06 -2.905199999999999783e+00 3.115800000000000125e+00
1.500000000000000000e+06 -1.628579999999999917e+00 3.185999999999999943e+00
1.562500000000000000e+06 -1.381459999999999910e+00 2.865000000000000213e+00
1.625000000000000000e+06 -2.155199999999999783e+00 2.951999999999999957e+00
1.687500000000000000e+06 -3.408799999999999830e+00 4.122200000000000308e+00
1.750000000000000000e+06 -4.155400000000000205e+00 6.503000000000000114e+00
1.812500000000000000e+06 -3.549399999999999888e+00 9.349600000000000577e+00
1.875000000000000000e+06 -1.629539999999999988e+00 1.147700000000000031e+01
1.937500000000000000e+06 7.266200000000000436e-01 1.216660000000000075e+01
2.000000000000000000e+06 2.514400000000000190e+00 1.149799999999999933e+01
2.062500000000000000e+06 3.078800000000000203e+00 1.005719999999999992e+01
2.125000000000000000e+06 2.187399999999999789e+00 8.618800000000000239e+00
2.187500000000000000e+06 2.444800000000000098e-02 7.985400000000000276e+00
2.250000000000000000e+06 -2.763799999999999812e+00 8.799599999999999866e+00
2.312500000000000000e+06 -5.152199999999999669e+00 1.120340000000000025e+01
2.375000000000000000e+06 -6.187800000000000189e+00 1.456879999999999953e+01
2.437500000000000000e+06 -5.609200000000000408e+00 1.774320000000000164e+01
2.500000000000000000e+06 -4.007600000000000051e+00 1.975080000000000169e+01
2.562500000000000000e+06 -2.387000000000000011e+00 2.028999999999999915e+01
2.625000000000000000e+06 -1.628779999999999895e+00 1.972360000000000113e+01
2.687500000000000000e+06 -2.196600000000000108e+00 1.882000000000000028e+01
2.750000000000000000e+06 -4.006599999999999717e+00 1.847439999999999927e+01
2.812500000000000000e+06 -6.407399999999999984e+00 1.936299999999999955e+01
2.875000000000000000e+06 -8.412800000000000722e+00 2.155999999999999872e+01
