# Impedance of C10-56 
# Multiple resonators fit for h=16
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
6.257066120952916332e+06 1.689889441004233461e+01 9.103648333670493642e+00
6.306252653389468789e+06 2.217685541784744530e+01 8.323706036667660513e+00
7.751253478526338935e+06 -2.377589270174724879e+04 4.643057448415377486e+00
7.754209186580559239e+06 4.623202865187443967e+04 4.167490257469108172e+00
7.757944083104043268e+06 -2.189253128321600161e+04 3.710487802707632898e+00
1.528363960121081397e+07 1.002036904706000797e+02 3.525615799623716740e+00
1.611030946565782465e+07 -1.197707829657293246e+02 6.853165566510505791e+00
1.758625111309574172e+07 3.022126123973470868e+01 9.979183713527655541e+00
2.591625378985487297e+07 5.909728403512196593e+01 9.678685503150532554e+00
