# Impedance of C10-11 
# Multiple resonators fit for h=8
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
1.165653745396337006e+06 -2.512294574513692424e+01 7.061780881283852729e+00
2.811629627018966246e+06 -2.381552661121847905e+03 1.544373692504919182e+00
2.916081574622012675e+06 2.681706574114803516e+03 1.552785472217177443e+00
2.974438844641194213e+06 3.908940820169738828e+01 9.192580631976168704e+00
4.215795975209242664e+06 3.887961610942917332e+02 3.720668733537148665e+00
5.298892354160222225e+06 -1.532617668815729530e+02 3.491302619919019357e+00
7.896309308972666971e+06 -1.107894929549491962e+02 2.794201604966188857e+00
1.873752851872020587e+07 -3.404379517125813237e+01 6.501271908773363917e-01
2.252474168600342423e+07 1.030766738864022791e+01 9.977918777417157159e+00
