              0	  2.1503607E-02	  3.6204480E-14
  1.5752530E+00	  2.9272549E-03	  1.3956963E-02
  3.1505059E+00	  8.9352568E-03	  3.1536570E-02
  4.7257589E+00	  1.1218958E-02	  5.0093489E-02
  6.3010119E+00	  1.1056342E-02	  6.5629824E-02
  7.8762648E+00	  1.2188585E-02	  7.9532061E-02
  9.4515178E+00	  1.3902499E-02	  9.4787406E-02
  1.1026771E+01	  1.4145011E-02	  1.1055161E-01
  1.2602024E+01	  1.3997406E-02	  1.2516277E-01
  1.4177277E+01	  1.4818151E-02	  1.3970890E-01
  1.5752530E+01	  1.5515742E-02	  1.5519169E-01
  1.7327783E+01	  1.5377801E-02	  1.7048207E-01
  1.8903036E+01	  1.5524251E-02	  1.8508893E-01
  2.0478289E+01	  1.6236476E-02	  2.0008019E-01
  2.2053542E+01	  1.6505472E-02	  2.1554116E-01
  2.3628794E+01	  1.6408139E-02	  2.3053123E-01
  2.5204047E+01	  1.6795805E-02	  2.4526189E-01
  2.6779300E+01	  1.7340018E-02	  2.6048209E-01
  2.8354553E+01	  1.7398389E-02	  2.7576784E-01
  2.9929806E+01	  1.7466318E-02	  2.9058818E-01
  3.1505059E+01	  1.7959387E-02	  3.0548895E-01
  3.3080312E+01	  1.8300248E-02	  3.2077079E-01
  3.4655565E+01	  1.8299903E-02	  3.3584384E-01
  3.6230818E+01	  1.8543040E-02	  3.5062597E-01
  3.7806071E+01	  1.9011952E-02	  3.6568123E-01
  3.9381324E+01	  1.9177314E-02	  3.8090126E-01
  4.0956577E+01	  1.9228167E-02	  3.9580376E-01
  4.2531830E+01	  1.9590328E-02	  4.1064705E-01
  4.4107083E+01	  1.9949107E-02	  4.2579276E-01
  4.5682336E+01	  2.0013180E-02	  4.4088281E-01
  4.7257589E+01	  2.0171319E-02	  4.5569954E-01
  4.8832842E+01	  2.0566719E-02	  4.7064927E-01
  5.0408095E+01	  2.0788691E-02	  4.8580146E-01
  5.1983348E+01	  2.0839403E-02	  5.0075300E-01
  5.3558601E+01	  2.1103789E-02	  5.1557305E-01
  5.5133854E+01	  2.1451952E-02	  5.3061821E-01
  5.6709107E+01	  2.1564591E-02	  5.4570499E-01
  5.8284360E+01	  2.1670928E-02	  5.6055836E-01
  5.9859613E+01	  2.1996527E-02	  5.7544399E-01
  6.1434866E+01	  2.2249119E-02	  5.9053392E-01
  6.3010119E+01	  2.2312696E-02	  6.0551896E-01
  6.4585372E+01	  2.2503815E-02	  6.2033958E-01
  6.6160625E+01	  2.2826885E-02	  6.3531004E-01
  6.7735877E+01	  2.2979174E-02	  6.5038192E-01
  6.9311130E+01	  2.3058243E-02	  6.6527213E-01
  7.0886383E+01	  2.3320399E-02	  6.8012220E-01
  7.2461636E+01	  2.3586427E-02	  6.9515528E-01
  7.4036889E+01	  2.3671621E-02	  7.1016114E-01
  7.5612142E+01	  2.3809865E-02	  7.2499707E-01
  7.7187395E+01	  2.4099512E-02	  7.3991273E-01
  7.8762648E+01	  2.4283166E-02	  7.5496106E-01
  8.0337901E+01	  2.4353265E-02	  7.6988466E-01
  8.1913154E+01	  2.4559781E-02	  7.8471969E-01
  8.3488407E+01	  2.4825704E-02	  7.9970158E-01
  8.5063660E+01	  2.4936544E-02	  8.1471619E-01
  8.6638913E+01	  2.5038999E-02	  8.2957544E-01
  8.8214166E+01	  2.5290276E-02	  8.4445306E-01
  8.9789419E+01	  2.5495791E-02	  8.5947180E-01
  9.1364672E+01	  2.5569684E-02	  8.7442262E-01
  9.2939925E+01	  2.5728973E-02	  8.8925780E-01
  9.4515178E+01	  2.5983211E-02	  9.0419566E-01
  9.6090431E+01	  2.6119377E-02	  9.1920851E-01
  9.7665684E+01	  2.6200443E-02	  9.3409460E-01
  9.9240937E+01	  2.6411311E-02	  9.4894920E-01
  1.0081619E+02	  2.6628320E-02	  9.6393552E-01
  1.0239144E+02	  2.6714231E-02	  9.7890600E-01
  1.0396670E+02	  2.6835531E-02	  9.9375257E-01
  1.0554195E+02	  2.7068894E-02	  1.0086551E+00
  1.0711720E+02	  2.7226731E-02	  1.0236576E+00
  1.0869245E+02	  2.7298278E-02	  1.0385705E+00
  1.1026771E+02	  2.7469432E-02	  1.0534156E+00
  1.1184296E+02	  2.7687524E-02	  1.0683698E+00
  1.1341821E+02	  2.7789721E-02	  1.0833518E+00
  1.1499347E+02	  2.7882609E-02	  1.0982174E+00
  1.1656872E+02	  2.8088417E-02	  1.1130947E+00
  1.1814397E+02	  2.8261816E-02	  1.1280807E+00
  1.1971923E+02	  2.8333192E-02	  1.1430177E+00
  1.2129448E+02	  2.8467806E-02	  1.1578650E+00
  1.2286973E+02	  2.8677282E-02	  1.1727902E+00
  1.2444498E+02	  2.8796555E-02	  1.1877761E+00
  1.2602024E+02	  2.8870474E-02	  1.2026651E+00
  1.2759549E+02	  2.9044815E-02	 1.217527722053
  1.2917074E+02	  2.9226169E-02	  1.2324939E+00
  1.3074600E+02	  2.9304028E-02	  1.2474506E+00
  1.3232125E+02	  2.9407254E-02	  1.2623096E+00
  1.3389650E+02	  2.9599901E-02	  1.2772114E+00
  1.3547175E+02	  2.9734220E-02	  1.2921945E+00
  1.3704701E+02	  2.9797946E-02	  1.3071085E+00
  1.3862226E+02	  2.9939702E-02	  1.3219671E+00
  1.4019751E+02	  3.0120821E-02	  1.3369128E+00
  1.4177277E+02	  3.0209100E-02	  1.3518837E+00
  1.4334802E+02	  3.0287455E-02	  1.3667616E+00
  1.4492327E+02	  3.0457005E-02	  1.3816474E+00
