              0	 -2.4130797E-11	  2.7428776E+02
  1.5752530E+00	 -5.7888841E+00	 -1.4987486E+02
  3.1505059E+00	  5.9164568E+01	  7.0581739E+00
  4.7257589E+00	 -1.6858711E+01	  3.3649741E+01
  6.3010119E+00	 -2.4561041E+01	 -1.9192781E+01
  7.8762648E+00	  1.7326663E+01	 -1.7908102E+01
  9.4515178E+00	  1.1312434E+01	  1.5907428E+01
  1.1026771E+01	 -1.5710433E+01	  6.5199480E+00
  1.2602024E+01	 -3.7145502E+00	 -1.5035130E+01
  1.4177277E+01	  1.3379119E+01	 -1.3782753E+00
  1.5752530E+01	 -1.1083276E+00	  1.1745664E+01
  1.7327783E+01	 -1.0582203E+01	 -3.0797119E+00
  1.8903036E+01	  4.2338726E+00	 -9.3134070E+00
  2.0478289E+01	  7.6499340E+00	  5.1084512E+00
  2.2053542E+01	 -6.0150247E+00	  6.0289941E+00
  2.3628794E+01	 -4.7196630E+00	 -6.6333016E+00
  2.5204047E+01	  6.7705640E+00	 -3.4445935E+00
  2.6779300E+01	  2.0281284E+00	  6.7106567E+00
  2.8354553E+01	 -6.6536361E+00	  7.1528064E-01
  2.9929806E+01	  3.1896688E-01	 -6.4226776E+00
  3.1505059E+01	  5.8966370E+00	  1.2402088E+00
  3.3080312E+01	 -2.1706249E+00	  5.2594730E+00
  3.4655565E+01	 -4.6563928E+00	 -2.9585764E+00
  3.6230818E+01	  3.4881071E+00	 -3.9802715E+00
  3.7806071E+01	  3.1514218E+00	  3.8768138E+00
  3.9381324E+01	 -4.2211621E+00	  2.3012193E+00
  4.0956577E+01	 -1.5392065E+00	 -4.4250303E+00
  4.2531830E+01	  4.4129183E+00	 -7.9287425E-01
  4.4107083E+01	  3.8556086E-03	  4.2792284E+00
  4.5682336E+01	 -4.1065013E+00	 -7.3231747E-01
  4.7257589E+01	  1.3346100E+00	 -3.8337216E+00
  4.8832842E+01	  3.4122976E+00	  1.8602110E+00
  5.0408095E+01	 -2.3589403E+00	  2.9220560E+00
  5.1983348E+01	 -2.4346701E+00	 -2.7636254E+00
  5.3558601E+01	  3.0177135E+00	 -1.9097197E+00
  5.5133854E+01	  1.3140735E+00	  3.1731549E+00
  5.6709107E+01	 -3.2776961E+00	  7.1423797E-01
  5.8284360E+01	 -1.6987328E-01	 -3.2868411E+00
  5.9859613E+01	  3.1638970E+00	  3.4996960E-01
  6.1434866E+01	 -8.7233775E-01	  2.9590566E+00
  6.3010119E+01	 -2.7193297E+00	 -1.3451820E+00
  6.4585372E+01	  1.7227781E+00	 -2.4164429E+00
  6.6160625E+01	  2.0274844E+00	  2.0343082E+00
  6.7735877E+01	 -2.3069872E+00	  1.5998552E+00
  6.9311130E+01	 -1.1776599E+00	 -2.5037689E+00
  7.0886383E+01	  2.5932115E+00	 -7.4174064E-01
  7.2461636E+01	  2.7607291E-01	  2.6065222E+00
  7.4036889E+01	 -2.5736720E+00	 -1.7787196E-01
  7.5612142E+01	  5.8244924E-01	 -2.4708897E+00
  7.7187395E+01	  2.2789312E+00	  9.5430984E-01
  7.8762648E+01	 -1.3086039E+00	  2.0310678E+00
  8.0337901E+01	 -1.7591018E+00	 -1.6128695E+00
  8.1913154E+01	  1.8387839E+00	 -1.4486205E+00
  8.3488407E+01	  1.0883118E+00	  2.0050364E+00
  8.5063660E+01	 -2.1297017E+00	  7.1084918E-01
  8.6638913E+01	 -3.4672860E-01	 -2.1905928E+00
  8.8214166E+01	  2.1694181E+00	  1.4228972E-02
  8.9789419E+01	 -3.8053328E-01	  2.0885538E+00
  9.1364672E+01	 -1.9698294E+00	 -7.2373034E-01
  9.2939925E+01	  1.0182734E+00	 -1.8000822E+00
  9.4515178E+01	  1.5692553E+00	  1.2748318E+00
  9.6090431E+01	 -1.5034575E+00	  1.3021966E+00
  9.7665684E+01	 -1.0226682E+00	 -1.6827686E+00
  9.9240937E+01	  1.7946150E+00	 -7.2320048E-01
  1.0081619E+02	  3.9830007E-01	  1.8530569E+00
  1.0239144E+02	 -1.8719818E+00	  7.2231448E-02
  1.0396670E+02	  2.3259420E-01	 -1.8379136E+00
  1.0554195E+02	  1.7403418E+00	  5.2215444E-01
  1.0711720E+02	 -8.0154810E-01	  1.5971170E+00
  1.0869245E+02	 -1.4257198E+00	 -1.0504413E+00
  1.1026771E+02	  1.2509736E+00	 -1.2190886E+00
  1.1184296E+02	  9.7237069E-01	  1.4111860E+00
  1.1341821E+02	 -1.5389561E+00	  7.0534558E-01
  1.1499347E+02	 -4.3679240E-01	 -1.6200756E+00
  1.1656872E+02	  1.6429861E+00	 -1.6291144E-01
  1.1814397E+02	 -1.1886209E-01	  1.6195308E+00
  1.1971923E+02	 -1.5615360E+00	 -3.8988203E-01
  1.2129448E+02	  6.3322451E-01	 -1.4611041E+00
  1.2286973E+02	  1.3126285E+00	  8.5297083E-01
  1.2444498E+02	 -1.0528293E+00	  1.1312637E+00
  1.2602024E+02	 -9.3179338E-01	 -1.2181461E+00
  1.2759549E+02	  1.3364517E+00	 -7.1080388E-01
  1.2917074E+02	  4.6642643E-01	  1.4147333E+00
  1.3074600E+02	 -1.4600487E+00	  2.1490203E-01
  1.3232125E+02	  2.8554585E-02	 -1.4632039E+00
  1.3389650E+02	  1.4172010E+00	  2.6587285E-01
  1.3547175E+02	 -4.9829430E-01	  1.3327229E+00
  1.3704701E+02	 -1.2204752E+00	 -7.1137998E-01
  1.3862226E+02	  8.9231910E-01	 -1.0762754E+00
  1.4019751E+02	  8.9767381E-01	  1.0445210E+00
  1.4177277E+02	 -1.1713613E+00	  6.9793140E-01
  1.4334802E+02	 -4.8987017E-01	 -1.2624674E+00
  1.4492327E+02	  1.3093945E+00	 -2.7222473E-01
  1.4649853E+02	  4.4730836E-02	  1.3188206E+00
  1.4807378E+02	 -1.2976257E+00	 -1.7917269E-01
  1.4964903E+02	  3.8709923E-01	 -1.2402614E+00
  1.5122428E+02	  1.1429565E+00	  5.8020066E-01
  1.5279954E+02	 -7.5935933E-01	  1.0156900E+00
  1.5437479E+02	 -8.6842948E-01	 -9.1352016E-01
  1.5595004E+02	  1.0331639E+00	 -6.9945537E-01
  1.5752530E+02	  5.0830024E-01	  1.1217032E+00
  1.5910055E+02	 -1.1827371E+00	  3.0667013E-01
  1.6067580E+02	 -1.0574273E-01	 -1.2092457E+00
  1.6225106E+02	  1.1958799E+00	  9.4611400E-02
  1.6382631E+02	 -2.9396402E-01	  1.1493492E+00
  1.6540156E+02	 -1.0766018E+00	 -4.8128151E-01
  1.6697681E+02	  6.4660791E-01	 -9.7475443E-01
  1.6855207E+02	  8.4231663E-01	  7.9100369E-01
  1.7012732E+02	 -9.1556556E-01	  6.8870394E-01
  1.7170257E+02	 -5.2323949E-01	 -1.0120830E+00
  1.7327783E+02	  1.0737692E+00	 -3.4576467E-01
  1.7485308E+02	  1.5694868E-01	  1.1043865E+00
  1.7642833E+02	 -1.1080161E+00	 -3.2945420E-02
  1.7800358E+02	  2.1426582E-01	 -1.0803003E+00
  1.7957884E+02	  1.0182834E+00	  3.8671183E-01
  1.8115409E+02	 -5.4978502E-01	  9.2880137E-01
  1.8272934E+02	 -8.1890276E-01	 -6.9462339E-01
  1.8430460E+02	  8.1344428E-01	 -6.8761160E-01
  1.8587985E+02	  5.3498258E-01	  9.0764107E-01
  1.8745510E+02	 -9.7885829E-01	  3.6984539E-01
  1.8903036E+02	 -2.0083645E-01	 -1.0213142E+00
  1.9060561E+02	  1.0305105E+00	 -2.8665600E-02
  1.9218086E+02	 -1.4549635E-01	  1.0107088E+00
  1.9375611E+02	 -9.6653784E-01	 -3.1280672E-01
 195.3313676103	  4.6511415E-01	 -8.9572863E-01
  1.9690662E+02	  7.9714737E-01	  6.0218784E-01
  1.9848187E+02	 -7.2387295E-01	  6.7770885E-01
  2.0005713E+02	 -5.4446340E-01	 -8.2330755E-01
  2.0163238E+02	  8.9468490E-01	 -3.9772327E-01
  2.0320763E+02	  2.3849770E-01	  9.3996984E-01
  2.0478289E+02	 -9.6151132E-01	  7.4925946E-02
  2.0635814E+02	  8.5153605E-02	 -9.5559600E-01
  2.0793339E+02	  9.1962884E-01	  2.4069738E-01
  2.0950864E+02	 -3.9050847E-01	  8.5837390E-01
  2.1108390E+02	 -7.7694729E-01	 -5.2718198E-01
  2.1265915E+02	  6.4406193E-01	 -6.7467163E-01
  2.1423440E+02	  5.5173532E-01	  7.4132540E-01
  2.1580966E+02	 -8.1942635E-01	  4.1499725E-01
  2.1738491E+02	 -2.7134917E-01	 -8.7334299E-01
  2.1896016E+02	  8.9904939E-01	 -1.2186879E-01
  2.2053542E+02	 -3.1968727E-02	  8.9918935E-01
  2.2211067E+02	 -8.7684313E-01	 -1.8284239E-01
  2.2368592E+02	  3.2384508E-01	 -8.3002047E-01
  2.2526117E+02	  7.5767062E-01	  4.5401110E-01
  2.2683643E+02	 -5.7246557E-01	  6.6496749E-01
  2.2841168E+02	 -5.5737047E-01	 -6.7325156E-01
  2.2998693E+02	  7.5119300E-01	 -4.3534272E-01
  2.3156219E+02	  2.9995316E-01	  8.0708684E-01
  2.3313744E+02	 -8.4213293E-01	  1.5782859E-01
  2.3471269E+02	 -1.5504338E-02	 -8.5297444E-01
  2.3628794E+02	  8.3716631E-01	  1.2561143E-01
  2.3786320E+02	 -2.6397215E-01	  7.9802271E-01
  2.3943845E+02	 -7.3928801E-01	 -3.9320965E-01
  2.4101370E+02	  5.0746351E-01	 -6.6035933E-01
  2.4258896E+02	  5.6137830E-01	  6.0614844E-01
  2.4416421E+02	 -6.8895398E-01	  4.4777131E-01
  2.4573946E+02	 -3.2514841E-01	 -7.5135351E-01
  2.4731472E+02	  7.8960275E-01	 -1.9470418E-01
  2.4888997E+02	  5.7994523E-02	  8.0522060E-01
  2.5046522E+02	 -8.0019053E-01	 -7.8779960E-02
  2.5204047E+02	  2.0963422E-01	 -7.7262234E-01
  2.5361573E+02	  7.2142303E-01	  3.3318874E-01
  2.5519098E+02	 -4.4814186E-01	  6.5049180E-01
  2.5676623E+02	 -5.6410042E-01	 -5.4918288E-01
  2.5834149E+02	  6.3158196E-01	 -4.6269658E-01
  2.5991674E+02	  3.4727393E-01	  6.9534151E-01
  2.6149199E+02	 -7.4085976E-01	  2.2331718E-01
  2.6306725E+02	 -9.6369514E-02	 -7.6498276E-01
  2.6464250E+02	  7.6530876E-01	  3.2010409E-02
  2.6621775E+02	 -1.6012361E-01	  7.4409056E-01
  2.6779300E+02	 -7.0404878E-01	 -2.8237999E-01
  2.6936826E+02	  3.9352094E-01	 -6.4453329E-01
  2.7094351E+02	  5.6555476E-01	  4.9247833E-01
  2.7251876E+02	 -5.7843038E-01	  4.7145021E-01
  2.7409402E+02	 -3.6683403E-01	 -6.4719166E-01
  2.7566927E+02	  6.9520132E-01	 -2.5287668E-01
  2.7724452E+02	  1.3109735E-01	  7.2316570E-01
  2.7881977E+02	 -7.3225152E-01	  6.8280734E-03
  2.8039503E+02	  1.1467243E-01	 -7.2057628E-01
  2.8197028E+02	  6.8694630E-01	  2.3180185E-01
  2.8354553E+02	 -3.4300997E-01	  6.3428536E-01
  2.8512079E+02	 -5.6593943E-01	 -4.4347525E-01
  2.8669604E+02	  5.2880531E-01	 -4.8224891E-01
  2.8827129E+02	  3.8406226E-01	  5.9845056E-01
  2.8984655E+02	 -6.5222787E-01	  2.7596724E-01
  2.9142180E+02	 -1.6271077E-01	 -6.8709724E-01
  2.9299705E+02	  7.0065171E-01	 -4.5872900E-02
  2.9457230E+02	 -7.2807630E-02	  6.9433851E-01
  2.9614756E+02	 -6.7007884E-01	 -1.8835581E-01
  2.9772281E+02	  2.9599825E-01	 -6.2711414E-01
  2.9929806E+02	  5.6528549E-01	  3.9435922E-01
  3.0087332E+02	 -4.8226970E-01	  4.8806599E-01
  3.0244857E+02	 -3.9926624E-01	 -5.5579524E-01
  3.0402382E+02	  6.1150271E-01	 -2.9995121E-01
  3.0559908E+02	  1.9153425E-01	  6.4949582E-01
  3.0717433E+02	 -6.7031396E-01	  7.8648508E-02
  3.0874958E+02	  3.4046521E-02	 -6.7202839E-01
  3.1032483E+02	  6.5332227E-01	  1.4485208E-01
  3.1190009E+02	 -2.5207887E-01	  6.1635001E-01
  3.1347534E+02	 -5.6370506E-01	 -3.5129468E-01
  3.1505059E+02	  4.3838378E-01	 -4.9557079E-01
  3.1662585E+02	  4.1261796E-01	  5.1240619E-01
  3.1820110E+02	 -5.7274426E-01	  3.1870226E-01
  3.1977635E+02	 -2.1790506E-01	 -6.1642316E-01
  3.2135160E+02	  6.4101010E-01	 -1.1174841E-01
  3.2292686E+02	  1.9417097E-03	  6.4732247E-01
  3.2450211E+02	 -6.3663692E-01	 -1.0704786E-01
  3.2607736E+02	  2.1085822E-01	 -6.0805485E-01
  3.2765262E+02	  5.6123376E-01	  3.0792483E-01
  3.2922787E+02	 -3.9683989E-01	  4.9894046E-01
  3.3080312E+02	 -4.2431106E-01	 -4.7386556E-01
  3.3237838E+02	  5.3567103E-01	 -3.3825870E-01
  3.3395363E+02	  2.4205456E-01	  5.8190068E-01
  3.3552888E+02	 -6.1259677E-01	  1.3974443E-01
  3.3710413E+02	 -3.5473605E-02	 -6.2576207E-01
  3.3867939E+02	  6.1994904E-01	  6.9041762E-02
  3.4025464E+02	 -1.7204944E-01	  5.9668578E-01
  3.4182989E+02	 -5.5793853E-01	 -2.6944362E-01
  3.4340515E+02	  3.5734705E-01	 -5.0370831E-01
  3.4498040E+02	  4.3447182E-01	  4.3454226E-01
  3.4655565E+02	 -5.0008227E-01	  3.5346849E-01
  3.4813091E+02	 -2.6420669E-01	 -5.5103142E-01
  3.4970616E+02	  5.8492418E-01	 -1.6809994E-01
  3.5128141E+02	  6.6782954E-02	  6.0207410E-01
  3.5285666E+02	 -6.0322596E-01	 -3.5712324E-02
