# Impedance of C10-76 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 1.452680000000000064e+03 -0.000000000000000000e+00
6.250000000000000000e+04 1.487079999999999984e+02 3.320199999999999818e+02
1.250000000000000000e+05 8.377200000000000557e+01 1.691320000000000050e+02
1.875000000000000000e+05 6.903400000000000603e+01 1.079860000000000042e+02
2.500000000000000000e+05 6.117000000000000171e+01 7.485599999999999454e+01
3.125000000000000000e+05 5.414999999999999858e+01 5.308800000000000097e+01
3.750000000000000000e+05 4.602799999999999869e+01 3.713199999999999790e+01
4.375000000000000000e+05 3.561399999999999721e+01 2.507600000000000051e+01
5.000000000000000000e+05 2.203999999999999915e+01 1.704540000000000077e+01
5.625000000000000000e+05 5.466999999999999638e+00 1.487540000000000084e+01
6.250000000000000000e+05 -1.126379999999999981e+01 2.096199999999999974e+01
6.875000000000000000e+05 -2.250600000000000023e+01 3.461999999999999744e+01
7.500000000000000000e+05 -2.482199999999999918e+01 4.992600000000000193e+01
8.125000000000000000e+05 -2.098400000000000176e+01 6.101599999999999824e+01
8.750000000000000000e+05 -1.588659999999999961e+01 6.687199999999999989e+01
9.375000000000000000e+05 -1.227379999999999960e+01 6.943999999999999773e+01
1.000000000000000000e+06 -1.069020000000000081e+01 7.082999999999999829e+01
1.062500000000000000e+06 -1.057799999999999940e+01 7.241599999999999682e+01
1.125000000000000000e+06 -1.094640000000000057e+01 7.473999999999999488e+01
1.187500000000000000e+06 -1.087640000000000029e+01 7.745199999999999818e+01
1.250000000000000000e+06 -1.021480000000000032e+01 7.954999999999999716e+01
1.312500000000000000e+06 -9.902200000000000557e+00 8.032399999999999807e+01
1.375000000000000000e+06 -1.120899999999999963e+01 8.019799999999999329e+01
1.437500000000000000e+06 -1.471860000000000035e+01 8.041800000000000637e+01
1.500000000000000000e+06 -2.014799999999999969e+01 8.227400000000000091e+01
1.562500000000000000e+06 -2.664199999999999946e+01 8.671599999999999397e+01
1.625000000000000000e+06 -3.294800000000000040e+01 9.423399999999999466e+01
1.687500000000000000e+06 -3.753999999999999915e+01 1.046039999999999992e+02
1.750000000000000000e+06 -3.911200000000000188e+01 1.165060000000000002e+02
1.812500000000000000e+06 -3.764399999999999835e+01 1.277300000000000040e+02
1.875000000000000000e+06 -3.505400000000000205e+01 1.365960000000000036e+02
1.937500000000000000e+06 -3.409400000000000119e+01 1.435440000000000111e+02
2.000000000000000000e+06 -3.639200000000000301e+01 1.509439999999999884e+02
2.062500000000000000e+06 -4.166799999999999926e+01 1.616459999999999866e+02
2.125000000000000000e+06 -4.814000000000000057e+01 1.778760000000000048e+02
2.187500000000000000e+06 -5.307200000000000273e+01 2.007599999999999909e+02
2.250000000000000000e+06 -5.324000000000000199e+01 2.299799999999999898e+02
2.312500000000000000e+06 -4.585999999999999943e+01 2.632599999999999909e+02
2.375000000000000000e+06 -3.010200000000000031e+01 2.969200000000000159e+02
2.437500000000000000e+06 -7.964199999999999946e+00 3.278399999999999750e+02
2.500000000000000000e+06 1.712199999999999989e+01 3.558399999999999750e+02
2.562500000000000000e+06 4.330199999999999960e+01 3.837799999999999727e+02
2.625000000000000000e+06 7.226000000000000512e+01 4.153399999999999750e+02
2.687500000000000000e+06 1.089939999999999998e+02 4.521999999999999886e+02
2.750000000000000000e+06 1.599780000000000086e+02 4.919200000000000159e+02
2.812500000000000000e+06 2.300200000000000102e+02 5.269400000000000546e+02
2.875000000000000000e+06 3.183999999999999773e+02 5.463799999999999955e+02
2.937500000000000000e+06 4.168399999999999750e+02 5.408400000000000318e+02
3.000000000000000000e+06 5.127200000000000273e+02 5.079399999999999977e+02
3.062500000000000000e+06 5.953600000000000136e+02 4.529800000000000182e+02
3.125000000000000000e+06 6.600399999999999636e+02 3.844599999999999795e+02
3.187500000000000000e+06 7.069199999999999591e+02 3.095000000000000000e+02
3.250000000000000000e+06 7.377400000000000091e+02 2.321200000000000045e+02
3.312500000000000000e+06 7.532799999999999727e+02 1.545380000000000109e+02
3.375000000000000000e+06 7.530399999999999636e+02 7.953199999999999648e+01
3.437500000000000000e+06 7.370199999999999818e+02 1.203899999999999970e+01
3.500000000000000000e+06 7.086200000000000045e+02 -4.175000000000000000e+01
3.562500000000000000e+06 6.754600000000000364e+02 -7.813200000000000500e+01
3.625000000000000000e+06 6.461200000000000045e+02 -9.875400000000000489e+01
3.687500000000000000e+06 6.261799999999999500e+02 -1.095160000000000053e+02
3.750000000000000000e+06 6.169800000000000182e+02 -1.172980000000000018e+02
3.812500000000000000e+06 6.166799999999999500e+02 -1.277639999999999958e+02
3.875000000000000000e+06 6.216599999999999682e+02 -1.446620000000000061e+02
3.937500000000000000e+06 6.272799999999999727e+02 -1.695920000000000130e+02
4.000000000000000000e+06 6.288799999999999955e+02 -2.016399999999999864e+02
4.062500000000000000e+06 6.233600000000000136e+02 -2.374799999999999898e+02
4.125000000000000000e+06 6.104199999999999591e+02 -2.729399999999999977e+02
4.187500000000000000e+06 5.924800000000000182e+02 -3.053199999999999932e+02
4.250000000000000000e+06 5.723600000000000136e+02 -3.346800000000000068e+02
4.312500000000000000e+06 5.513799999999999955e+02 -3.630000000000000000e+02
4.375000000000000000e+06 5.284800000000000182e+02 -3.923999999999999773e+02
4.437500000000000000e+06 5.008799999999999955e+02 -4.233799999999999955e+02
4.500000000000000000e+06 4.655199999999999818e+02 -4.538199999999999932e+02
4.562500000000000000e+06 4.213199999999999932e+02 -4.791200000000000045e+02
4.625000000000000000e+06 3.709599999999999795e+02 -4.942200000000000273e+02
4.687500000000000000e+06 3.203600000000000136e+02 -4.969399999999999977e+02
4.750000000000000000e+06 2.753999999999999773e+02 -4.895799999999999841e+02
4.812500000000000000e+06 2.388799999999999955e+02 -4.771800000000000068e+02
4.875000000000000000e+06 2.099399999999999977e+02 -4.647200000000000273e+02
4.937500000000000000e+06 1.854939999999999998e+02 -4.550799999999999841e+02
5.000000000000000000e+06 1.619039999999999964e+02 -4.486600000000000250e+02
5.062500000000000000e+06 1.363300000000000125e+02 -4.436800000000000068e+02
5.125000000000000000e+06 1.078340000000000032e+02 -4.369599999999999795e+02
5.187500000000000000e+06 7.799200000000000443e+01 -4.254800000000000182e+02
5.250000000000000000e+06 5.019800000000000040e+01 -4.081000000000000227e+02
5.312500000000000000e+06 2.766799999999999926e+01 -3.863999999999999773e+02
5.375000000000000000e+06 1.164000000000000057e+01 -3.635000000000000000e+02
5.437500000000000000e+06 1.170979999999999910e+00 -3.422400000000000091e+02
5.500000000000000000e+06 -5.817800000000000082e+00 -3.239599999999999795e+02
5.562500000000000000e+06 -1.135159999999999947e+01 -3.085400000000000205e+02
5.625000000000000000e+06 -1.664140000000000086e+01 -2.948600000000000136e+02
5.687500000000000000e+06 -2.178399999999999892e+01 -2.815400000000000205e+02
5.750000000000000000e+06 -2.593799999999999883e+01 -2.677400000000000091e+02
5.812500000000000000e+06 -2.793400000000000105e+01 -2.535600000000000023e+02
5.875000000000000000e+06 -2.704200000000000159e+01 -2.399600000000000080e+02
5.937500000000000000e+06 -2.336400000000000077e+01 -2.281800000000000068e+02
6.000000000000000000e+06 -1.771979999999999933e+01 -2.191800000000000068e+02
6.062500000000000000e+06 -1.127180000000000071e+01 -2.133199999999999932e+02
6.125000000000000000e+06 -5.176999999999999602e+00 -2.103799999999999955e+02
6.187500000000000000e+06 -3.228800000000000003e-01 -2.096399999999999864e+02
6.250000000000000000e+06 2.900399999999999867e+00 -2.100600000000000023e+02
6.312500000000000000e+06 4.723200000000000287e+00 -2.106599999999999966e+02
6.375000000000000000e+06 5.837200000000000166e+00 -2.109000000000000057e+02
6.437500000000000000e+06 6.965600000000000236e+00 -2.108199999999999932e+02
6.500000000000000000e+06 8.480800000000000338e+00 -2.108799999999999955e+02
6.562500000000000000e+06 1.031080000000000041e+01 -2.115999999999999943e+02
6.625000000000000000e+06 1.206739999999999924e+01 -2.133400000000000034e+02
6.687500000000000000e+06 1.321640000000000015e+01 -2.161599999999999966e+02
6.750000000000000000e+06 1.322180000000000000e+01 -2.198600000000000136e+02
6.812500000000000000e+06 1.168800000000000061e+01 -2.239399999999999977e+02
6.875000000000000000e+06 8.498400000000000176e+00 -2.277800000000000011e+02
6.937500000000000000e+06 3.866400000000000059e+00 -2.308400000000000034e+02
7.000000000000000000e+06 -1.799160000000000093e+00 -2.327800000000000011e+02
7.062500000000000000e+06 -8.140000000000000568e+00 -2.335800000000000125e+02
7.125000000000000000e+06 -1.499460000000000015e+01 -2.332800000000000011e+02
7.187500000000000000e+06 -2.232600000000000051e+01 -2.318199999999999932e+02
7.250000000000000000e+06 -3.001800000000000068e+01 -2.289600000000000080e+02
7.312500000000000000e+06 -3.770000000000000284e+01 -2.244399999999999977e+02
7.375000000000000000e+06 -4.472999999999999687e+01 -2.182199999999999989e+02
7.437500000000000000e+06 -5.040999999999999659e+01 -2.106599999999999966e+02
7.500000000000000000e+06 -5.436599999999999966e+01 -2.026200000000000045e+02
