# Impedance of C10-36 
# Measurement for h=21
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 1.658759999999999854e+04 -0.000000000000000000e+00
6.250000000000000000e+04 2.470400000000000063e+01 2.846399999999999864e+02
1.250000000000000000e+05 2.046600000000000108e+01 1.356260000000000048e+02
1.875000000000000000e+05 1.892279999999999873e+01 8.284999999999999432e+01
2.500000000000000000e+05 1.731099999999999994e+01 5.407200000000000273e+01
3.125000000000000000e+05 1.508580000000000076e+01 3.488199999999999790e+01
3.750000000000000000e+05 1.185239999999999938e+01 2.063599999999999923e+01
4.375000000000000000e+05 7.208000000000000185e+00 9.719400000000000261e+00
5.000000000000000000e+05 9.195400000000000240e-01 2.037999999999999812e+00
5.625000000000000000e+05 -6.465799999999999770e+00 -1.504879999999999995e+00
6.250000000000000000e+05 -1.277260000000000062e+01 -1.341040000000000010e-01
6.875000000000000000e+05 -1.488039999999999985e+01 4.599400000000000155e+00
7.500000000000000000e+05 -1.200000000000000000e+01 8.674200000000000799e+00
8.125000000000000000e+05 -6.757200000000000095e+00 9.272399999999999309e+00
8.750000000000000000e+05 -2.182199999999999918e+00 6.551199999999999690e+00
9.375000000000000000e+05 1.505199999999999871e-01 2.038199999999999790e+00
1.000000000000000000e+06 -1.977460000000000051e-01 -2.661599999999999966e+00
1.062500000000000000e+06 -2.987200000000000077e+00 -6.046800000000000175e+00
1.125000000000000000e+06 -7.199799999999999756e+00 -6.761599999999999611e+00
1.187500000000000000e+06 -1.088000000000000078e+01 -4.216599999999999682e+00
1.250000000000000000e+06 -1.190779999999999994e+01 5.129000000000000226e-01
1.312500000000000000e+06 -9.611399999999999721e+00 5.008000000000000007e+00
1.375000000000000000e+06 -5.240199999999999747e+00 7.265399999999999636e+00
1.437500000000000000e+06 -7.474199999999999733e-01 6.780400000000000205e+00
1.500000000000000000e+06 2.331799999999999873e+00 4.188200000000000145e+00
1.562500000000000000e+06 3.122599999999999820e+00 6.313999999999999613e-01
1.625000000000000000e+06 1.370440000000000103e+00 -2.492599999999999927e+00
1.687500000000000000e+06 -2.377600000000000158e+00 -3.687199999999999811e+00
1.750000000000000000e+06 -6.542600000000000193e+00 -1.939720000000000111e+00
1.812500000000000000e+06 -9.028800000000000381e+00 2.348199999999999843e+00
1.875000000000000000e+06 -8.658200000000000784e+00 7.286999999999999922e+00
1.937500000000000000e+06 -5.991600000000000037e+00 1.085679999999999978e+01
2.000000000000000000e+06 -2.600600000000000023e+00 1.215039999999999942e+01
2.062500000000000000e+06 1.732279999999999931e-02 1.141580000000000084e+01
2.125000000000000000e+06 9.119599999999999929e-01 9.559200000000000585e+00
2.187500000000000000e+06 -2.298000000000000043e-01 7.785400000000000098e+00
2.250000000000000000e+06 -2.987000000000000099e+00 7.323199999999999932e+00
2.312500000000000000e+06 -6.165600000000000414e+00 8.955600000000000449e+00
2.375000000000000000e+06 -8.221600000000000463e+00 1.243880000000000052e+01
2.437500000000000000e+06 -8.186999999999999389e+00 1.644859999999999900e+01
2.500000000000000000e+06 -6.312400000000000233e+00 1.937640000000000029e+01
2.562500000000000000e+06 -3.810599999999999987e+00 2.026000000000000156e+01
2.625000000000000000e+06 -2.143800000000000150e+00 1.910940000000000083e+01
2.687500000000000000e+06 -2.470000000000000195e+00 1.676820000000000022e+01
2.750000000000000000e+06 -5.293400000000000105e+00 1.463199999999999967e+01
2.812500000000000000e+06 -1.018260000000000076e+01 1.425500000000000078e+01
2.875000000000000000e+06 -1.572359999999999935e+01 1.668580000000000041e+01
2.937500000000000000e+06 -2.006400000000000006e+01 2.181200000000000117e+01
3.000000000000000000e+06 -2.188800000000000168e+01 2.834600000000000009e+01
3.062500000000000000e+06 -2.101599999999999824e+01 3.457600000000000051e+01
3.125000000000000000e+06 -1.825799999999999912e+01 3.918399999999999750e+01
3.187500000000000000e+06 -1.487119999999999997e+01 4.160799999999999699e+01
3.250000000000000000e+06 -1.212780000000000058e+01 4.203399999999999892e+01
3.312500000000000000e+06 -1.098440000000000083e+01 4.130199999999999960e+01
3.375000000000000000e+06 -1.173320000000000007e+01 4.070600000000000307e+01
3.437500000000000000e+06 -1.373739999999999917e+01 4.149000000000000199e+01
3.500000000000000000e+06 -1.565859999999999985e+01 4.414600000000000080e+01
3.562500000000000000e+06 -1.622579999999999956e+01 4.813000000000000256e+01
3.625000000000000000e+06 -1.489480000000000004e+01 5.229800000000000182e+01
3.687500000000000000e+06 -1.190620000000000012e+01 5.554800000000000182e+01
3.750000000000000000e+06 -7.976799999999999891e+00 5.717799999999999727e+01
3.812500000000000000e+06 -4.013799999999999812e+00 5.694400000000000261e+01
3.875000000000000000e+06 -9.243599999999999595e-01 5.507399999999999807e+01
3.937500000000000000e+06 6.071400000000000130e-01 5.225800000000000267e+01
4.000000000000000000e+06 4.027800000000000269e-01 4.948599999999999710e+01
4.062500000000000000e+06 -1.076759999999999939e+00 4.763600000000000279e+01
4.125000000000000000e+06 -2.978600000000000136e+00 4.707000000000000028e+01
4.187500000000000000e+06 -4.535400000000000098e+00 4.754200000000000159e+01
4.250000000000000000e+06 -5.391399999999999970e+00 4.847800000000000153e+01
4.312500000000000000e+06 -5.627399999999999736e+00 4.932800000000000296e+01
4.375000000000000000e+06 -5.612599999999999589e+00 4.977000000000000313e+01
4.437500000000000000e+06 -5.799199999999999910e+00 4.982000000000000028e+01
4.500000000000000000e+06 -6.498800000000000132e+00 4.979999999999999716e+01
4.562500000000000000e+06 -7.702600000000000335e+00 5.016799999999999926e+01
4.625000000000000000e+06 -9.083199999999999719e+00 5.123799999999999955e+01
4.687500000000000000e+06 -1.021100000000000030e+01 5.300800000000000267e+01
