# Impedance of C10-36 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -9.909600000000000364e+02 -0.000000000000000000e+00
6.250000000000000000e+04 -2.020200000000000173e+01 2.133600000000000136e+02
1.250000000000000000e+05 1.490259999999999962e+01 1.054020000000000010e+02
1.875000000000000000e+05 2.048000000000000043e+01 6.494400000000000261e+01
2.500000000000000000e+05 2.090399999999999991e+01 4.280599999999999739e+01
3.125000000000000000e+05 1.922400000000000020e+01 2.830199999999999960e+01
3.750000000000000000e+05 1.609100000000000108e+01 1.797060000000000102e+01
4.375000000000000000e+05 1.167399999999999949e+01 1.062160000000000082e+01
5.000000000000000000e+05 6.199600000000000222e+00 6.111399999999999721e+00
5.625000000000000000e+05 3.977200000000000180e-01 4.794999999999999929e+00
6.250000000000000000e+05 -4.154799999999999827e+00 6.731799999999999784e+00
6.875000000000000000e+05 -5.620599999999999596e+00 1.054199999999999982e+01
7.500000000000000000e+05 -3.750199999999999978e+00 1.349099999999999966e+01
8.125000000000000000e+05 -5.336800000000000432e-01 1.370279999999999987e+01
8.750000000000000000e+05 1.705459999999999976e+00 1.148060000000000080e+01
9.375000000000000000e+05 1.843579999999999997e+00 8.289799999999999613e+00
1.000000000000000000e+06 -1.241560000000000025e-01 5.606799999999999784e+00
1.062500000000000000e+06 -3.514200000000000212e+00 4.559999999999999609e+00
1.125000000000000000e+06 -7.118800000000000239e+00 5.779200000000000337e+00
1.187500000000000000e+06 -9.420199999999999463e+00 9.041800000000000281e+00
1.250000000000000000e+06 -9.302400000000000446e+00 1.302779999999999916e+01
1.312500000000000000e+06 -6.921999999999999709e+00 1.590499999999999936e+01
1.375000000000000000e+06 -3.671400000000000219e+00 1.653460000000000107e+01
1.437500000000000000e+06 -1.176819999999999977e+00 1.503700000000000081e+01
1.500000000000000000e+06 -4.786599999999999744e-01 1.238219999999999921e+01
1.562500000000000000e+06 -1.876419999999999977e+00 9.802199999999999136e+00
1.625000000000000000e+06 -5.025999999999999801e+00 8.476800000000000779e+00
1.687500000000000000e+06 -8.958999999999999631e+00 9.303800000000000736e+00
1.750000000000000000e+06 -1.217919999999999980e+01 1.247180000000000000e+01
1.812500000000000000e+06 -1.326859999999999928e+01 1.702100000000000080e+01
1.875000000000000000e+06 -1.189680000000000071e+01 2.114600000000000080e+01
1.937500000000000000e+06 -9.144800000000000040e+00 2.340200000000000102e+01
2.000000000000000000e+06 -6.632600000000000051e+00 2.357799999999999940e+01
2.062500000000000000e+06 -5.518799999999999706e+00 2.246799999999999997e+01
2.125000000000000000e+06 -6.184999999999999609e+00 2.122400000000000020e+01
2.187500000000000000e+06 -8.346000000000000085e+00 2.091400000000000148e+01
2.250000000000000000e+06 -1.118999999999999950e+01 2.228399999999999892e+01
2.312500000000000000e+06 -1.353700000000000081e+01 2.549599999999999866e+01
2.375000000000000000e+06 -1.424119999999999919e+01 2.987000000000000099e+01
2.437500000000000000e+06 -1.286800000000000033e+01 3.399399999999999977e+01
2.500000000000000000e+06 -1.012920000000000087e+01 3.646399999999999864e+01
2.562500000000000000e+06 -7.516600000000000392e+00 3.675999999999999801e+01
2.625000000000000000e+06 -6.437199999999999811e+00 3.545600000000000307e+01
2.687500000000000000e+06 -7.600799999999999557e+00 3.379999999999999716e+01
2.750000000000000000e+06 -1.087139999999999951e+01 3.316799999999999926e+01
2.812500000000000000e+06 -1.536239999999999917e+01 3.462599999999999767e+01
2.875000000000000000e+06 -1.968919999999999959e+01 3.854200000000000159e+01
2.937500000000000000e+06 -2.247599999999999909e+01 4.434799999999999898e+01
3.000000000000000000e+06 -2.301800000000000068e+01 5.070799999999999841e+01
3.062500000000000000e+06 -2.164000000000000057e+01 5.620400000000000063e+01
3.125000000000000000e+06 -1.943039999999999878e+01 6.002600000000000335e+01
3.187500000000000000e+06 -1.761280000000000001e+01 6.223199999999999932e+01
3.250000000000000000e+06 -1.704060000000000130e+01 6.354599999999999937e+01
3.312500000000000000e+06 -1.796180000000000021e+01 6.500600000000000023e+01
3.375000000000000000e+06 -1.995840000000000103e+01 6.760800000000000409e+01
3.437500000000000000e+06 -2.202799999999999869e+01 7.192799999999999727e+01
3.500000000000000000e+06 -2.292800000000000082e+01 7.775199999999999534e+01
3.562500000000000000e+06 -2.180999999999999872e+01 8.404600000000000648e+01
3.625000000000000000e+06 -1.872299999999999898e+01 8.944599999999999795e+01
3.687500000000000000e+06 -1.454620000000000068e+01 9.299399999999999977e+01
