# Impedance of C10-51 
# Measurement for h=21
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -1.244000000000000000e+03 -0.000000000000000000e+00
6.250000000000000000e+04 -1.753819999999999979e+01 1.490600000000000023e+02
1.250000000000000000e+05 -3.782200000000000006e+00 7.195000000000000284e+01
1.875000000000000000e+05 -1.526540000000000008e+00 4.421600000000000108e+01
2.500000000000000000e+05 -1.193559999999999954e+00 2.910000000000000142e+01
3.125000000000000000e+05 -1.667740000000000000e+00 1.905640000000000001e+01
3.750000000000000000e+05 -2.781200000000000117e+00 1.161139999999999972e+01
4.375000000000000000e+05 -4.592999999999999972e+00 5.841000000000000192e+00
5.000000000000000000e+05 -7.180200000000000138e+00 1.550240000000000062e+00
5.625000000000000000e+05 -1.038339999999999996e+01 -9.941799999999999526e-01
6.250000000000000000e+05 -1.347220000000000084e+01 -1.463880000000000070e+00
6.875000000000000000e+05 -1.528480000000000061e+01 -2.567599999999999882e-01
7.500000000000000000e+05 -1.531439999999999912e+01 1.283120000000000038e+00
8.125000000000000000e+05 -1.429100000000000037e+01 2.030400000000000205e+00
8.750000000000000000e+05 -1.326999999999999957e+01 1.896320000000000006e+00
9.375000000000000000e+05 -1.282579999999999920e+01 1.413820000000000077e+00
1.000000000000000000e+06 -1.300760000000000005e+01 1.198479999999999990e+00
1.062500000000000000e+06 -1.348039999999999949e+01 1.719719999999999915e+00
1.125000000000000000e+06 -1.362279999999999980e+01 3.124200000000000088e+00
1.187500000000000000e+06 -1.277560000000000073e+01 5.011999999999999567e+00
1.250000000000000000e+06 -1.075740000000000052e+01 6.483799999999999564e+00
1.312500000000000000e+06 -8.173799999999999955e+00 6.731600000000000250e+00
1.375000000000000000e+06 -6.021399999999999864e+00 5.631400000000000183e+00
1.437500000000000000e+06 -5.071200000000000152e+00 3.697400000000000020e+00
1.500000000000000000e+06 -5.648399999999999643e+00 1.707799999999999985e+00
1.562500000000000000e+06 -7.685599999999999987e+00 4.898600000000000176e-01
1.625000000000000000e+06 -1.070240000000000080e+01 8.397799999999999709e-01
1.687500000000000000e+06 -1.368979999999999997e+01 3.292600000000000193e+00
1.750000000000000000e+06 -1.525060000000000038e+01 7.615999999999999659e+00
1.812500000000000000e+06 -1.437040000000000006e+01 1.250220000000000020e+01
1.875000000000000000e+06 -1.128299999999999947e+01 1.621920000000000073e+01
1.937500000000000000e+06 -7.301199999999999690e+00 1.777019999999999911e+01
2.000000000000000000e+06 -3.837400000000000144e+00 1.726239999999999952e+01
2.062500000000000000e+06 -1.780140000000000056e+00 1.544860000000000078e+01
2.125000000000000000e+06 -1.459119999999999973e+00 1.325179999999999936e+01
2.187500000000000000e+06 -2.761800000000000033e+00 1.156380000000000052e+01
2.250000000000000000e+06 -5.165000000000000036e+00 1.112219999999999942e+01
2.312500000000000000e+06 -7.787799999999999834e+00 1.228720000000000034e+01
2.375000000000000000e+06 -9.673799999999999955e+00 1.480879999999999974e+01
2.437500000000000000e+06 -1.025719999999999921e+01 1.789339999999999975e+01
2.500000000000000000e+06 -9.620599999999999596e+00 2.064399999999999835e+01
2.562500000000000000e+06 -8.322400000000000020e+00 2.250400000000000134e+01
2.625000000000000000e+06 -7.031600000000000072e+00 2.339000000000000057e+01
2.687500000000000000e+06 -6.254599999999999937e+00 2.358800000000000097e+01
2.750000000000000000e+06 -6.202799999999999869e+00 2.357199999999999918e+01
