# Impedance of C10-51 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 1.774760000000000083e-10 -0.000000000000000000e+00
6.250000000000000000e+04 -2.036999999999999922e-01 2.411000000000000032e+00
1.250000000000000000e+05 -6.197000000000000286e-01 4.849199999999999733e+00
1.875000000000000000e+05 -1.307839999999999892e+00 7.340600000000000236e+00
2.500000000000000000e+05 -2.256600000000000161e+00 9.924200000000000799e+00
3.125000000000000000e+05 -3.439599999999999991e+00 1.265259999999999962e+01
3.750000000000000000e+05 -4.801199999999999690e+00 1.559459999999999980e+01
4.375000000000000000e+05 -6.225799999999999557e+00 1.882600000000000051e+01
5.000000000000000000e+05 -7.500000000000000000e+00 2.238400000000000034e+01
5.625000000000000000e+05 -8.304000000000000270e+00 2.614399999999999835e+01
6.250000000000000000e+05 -8.387000000000000455e+00 2.963800000000000168e+01
6.875000000000000000e+05 -8.018800000000000594e+00 3.215400000000000347e+01
7.500000000000000000e+05 -8.132600000000000051e+00 3.344800000000000040e+01
8.125000000000000000e+05 -9.501599999999999824e+00 3.419400000000000261e+01
8.750000000000000000e+05 -1.209960000000000058e+01 3.531199999999999761e+01
9.375000000000000000e+05 -1.542719999999999914e+01 3.734400000000000119e+01
1.000000000000000000e+06 -1.890680000000000049e+01 4.048599999999999710e+01
1.062500000000000000e+06 -2.195200000000000173e+01 4.468200000000000216e+01
1.125000000000000000e+06 -2.398000000000000043e+01 4.957999999999999829e+01
1.187500000000000000e+06 -2.463400000000000034e+01 5.439600000000000080e+01
1.250000000000000000e+06 -2.423000000000000043e+01 5.809000000000000341e+01
1.312500000000000000e+06 -2.387999999999999901e+01 6.005400000000000205e+01
1.375000000000000000e+06 -2.490200000000000102e+01 6.064800000000000324e+01
1.437500000000000000e+06 -2.805000000000000071e+01 6.096800000000000352e+01
1.500000000000000000e+06 -3.335000000000000142e+01 6.224399999999999977e+01
1.562500000000000000e+06 -4.032399999999999807e+01 6.553400000000000603e+01
1.625000000000000000e+06 -4.807600000000000051e+01 7.168800000000000239e+01
1.687500000000000000e+06 -5.521200000000000330e+01 8.116400000000000148e+01
1.750000000000000000e+06 -5.996800000000000352e+01 9.351399999999999579e+01
1.812500000000000000e+06 -6.104999999999999716e+01 1.069440000000000026e+02
1.875000000000000000e+06 -5.887199999999999989e+01 1.189920000000000044e+02
1.937500000000000000e+06 -5.559799999999999898e+01 1.282539999999999907e+02
2.000000000000000000e+06 -5.362800000000000011e+01 1.352880000000000109e+02
2.062500000000000000e+06 -5.425200000000000244e+01 1.418940000000000055e+02
2.125000000000000000e+06 -5.751400000000000290e+01 1.500579999999999927e+02
2.187500000000000000e+06 -6.254399999999999693e+01 1.614259999999999877e+02
2.250000000000000000e+06 -6.780400000000000205e+01 1.770900000000000034e+02
2.312500000000000000e+06 -7.130800000000000693e+01 1.972479999999999905e+02
2.375000000000000000e+06 -7.121399999999999864e+01 2.208799999999999955e+02
2.437500000000000000e+06 -6.680800000000000693e+01 2.460399999999999920e+02
2.500000000000000000e+06 -5.900600000000000023e+01 2.710000000000000000e+02
2.562500000000000000e+06 -4.958800000000000097e+01 2.955400000000000205e+02
2.625000000000000000e+06 -3.974000000000000199e+01 3.211200000000000045e+02
2.687500000000000000e+06 -2.910000000000000142e+01 3.498199999999999932e+02
2.750000000000000000e+06 -1.565520000000000067e+01 3.833799999999999955e+02
2.812500000000000000e+06 3.758000000000000007e+00 4.220000000000000000e+02
2.875000000000000000e+06 3.236800000000000210e+01 4.639399999999999977e+02
2.937500000000000000e+06 7.197799999999999443e+01 5.056200000000000045e+02
3.000000000000000000e+06 1.220520000000000067e+02 5.432599999999999909e+02
3.062500000000000000e+06 1.805000000000000000e+02 5.746399999999999864e+02
3.125000000000000000e+06 2.456399999999999864e+02 5.995000000000000000e+02
3.187500000000000000e+06 3.175600000000000023e+02 6.179199999999999591e+02
3.250000000000000000e+06 3.977599999999999909e+02 6.286200000000000045e+02
3.312500000000000000e+06 4.874599999999999795e+02 6.275000000000000000e+02
3.375000000000000000e+06 5.849600000000000364e+02 6.080199999999999818e+02
3.437500000000000000e+06 6.832400000000000091e+02 5.637999999999999545e+02
3.500000000000000000e+06 7.702400000000000091e+02 4.934599999999999795e+02
3.562500000000000000e+06 8.342000000000000455e+02 4.043999999999999773e+02
3.625000000000000000e+06 8.707599999999999909e+02 3.103199999999999932e+02
3.687500000000000000e+06 8.851200000000000045e+02 2.234000000000000057e+02
3.750000000000000000e+06 8.873600000000000136e+02 1.488040000000000020e+02
3.812500000000000000e+06 8.863999999999999773e+02 8.456399999999999295e+01
3.875000000000000000e+06 8.868400000000000318e+02 2.485399999999999920e+01
3.937500000000000000e+06 8.883400000000000318e+02 -3.671999999999999886e+01
4.000000000000000000e+06 8.863999999999999773e+02 -1.043460000000000036e+02
4.062500000000000000e+06 8.745800000000000409e+02 -1.778420000000000130e+02
4.125000000000000000e+06 8.480399999999999636e+02 -2.522400000000000091e+02
4.187500000000000000e+06 8.065000000000000000e+02 -3.203000000000000114e+02
4.250000000000000000e+06 7.544199999999999591e+02 -3.765600000000000023e+02
4.312500000000000000e+06 6.978200000000000500e+02 -4.197799999999999727e+02
4.375000000000000000e+06 6.411000000000000227e+02 -4.520799999999999841e+02
4.437500000000000000e+06 5.858799999999999955e+02 -4.765600000000000023e+02
4.500000000000000000e+06 5.316599999999999682e+02 -4.953000000000000114e+02
4.562500000000000000e+06 4.773399999999999750e+02 -5.085600000000000023e+02
4.625000000000000000e+06 4.228399999999999750e+02 -5.150800000000000409e+02
4.687500000000000000e+06 3.698600000000000136e+02 -5.136399999999999864e+02
4.750000000000000000e+06 3.212400000000000091e+02 -5.045600000000000023e+02
4.812500000000000000e+06 2.793000000000000114e+02 -4.900199999999999818e+02
4.875000000000000000e+06 2.446800000000000068e+02 -4.731600000000000250e+02
4.937500000000000000e+06 2.163000000000000114e+02 -4.567200000000000273e+02
5.000000000000000000e+06 1.920999999999999943e+02 -4.422799999999999727e+02
5.062500000000000000e+06 1.698340000000000032e+02 -4.299800000000000182e+02
5.125000000000000000e+06 1.478199999999999932e+02 -4.188000000000000114e+02
5.187500000000000000e+06 1.254959999999999951e+02 -4.071000000000000227e+02
5.250000000000000000e+06 1.036039999999999992e+02 -3.933399999999999750e+02
5.312500000000000000e+06 8.371399999999999864e+01 -3.771000000000000227e+02
5.375000000000000000e+06 6.725600000000000023e+01 -3.591399999999999864e+02
5.437500000000000000e+06 5.474799999999999756e+01 -3.409800000000000182e+02
5.500000000000000000e+06 4.572399999999999665e+01 -3.239800000000000182e+02
5.562500000000000000e+06 3.915999999999999659e+01 -3.088799999999999955e+02
5.625000000000000000e+06 3.397999999999999687e+01 -2.958000000000000114e+02
