# Impedance of C10-51 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -1.115700000000000000e+05 -0.000000000000000000e+00
6.250000000000000000e+04 2.481200000000000117e+01 3.005799999999999841e+02
1.250000000000000000e+05 2.464199999999999946e+01 1.420260000000000105e+02
1.875000000000000000e+05 2.333399999999999963e+01 8.545000000000000284e+01
2.500000000000000000e+05 2.117399999999999949e+01 5.435199999999999676e+01
3.125000000000000000e+05 1.797759999999999891e+01 3.351200000000000045e+01
3.750000000000000000e+05 1.343040000000000056e+01 1.805839999999999890e+01
4.375000000000000000e+05 7.154200000000000337e+00 6.322600000000000442e+00
5.000000000000000000e+05 -1.065460000000000074e+00 -1.761179999999999968e+00
5.625000000000000000e+05 -1.066440000000000055e+01 -5.202200000000000379e+00
6.250000000000000000e+05 -1.939239999999999853e+01 -3.012999999999999901e+00
6.875000000000000000e+05 -2.373199999999999932e+01 3.513599999999999834e+00
7.500000000000000000e+05 -2.221799999999999997e+01 1.009660000000000046e+01
8.125000000000000000e+05 -1.737819999999999965e+01 1.314600000000000080e+01
8.750000000000000000e+05 -1.274360000000000070e+01 1.247560000000000002e+01
9.375000000000000000e+05 -1.020020000000000060e+01 9.818400000000000460e+00
1.000000000000000000e+06 -1.006380000000000052e+01 6.998999999999999666e+00
1.062500000000000000e+06 -1.178120000000000012e+01 5.413000000000000256e+00
1.125000000000000000e+06 -1.419560000000000066e+01 5.932800000000000296e+00
1.187500000000000000e+06 -1.572180000000000000e+01 8.563800000000000523e+00
1.250000000000000000e+06 -1.506020000000000003e+01 1.207779999999999987e+01
1.312500000000000000e+06 -1.226399999999999935e+01 1.454860000000000042e+01
1.375000000000000000e+06 -8.816399999999999793e+00 1.477340000000000053e+01
1.437500000000000000e+06 -6.445000000000000284e+00 1.298680000000000057e+01
1.500000000000000000e+06 -6.149799999999999933e+00 1.034140000000000015e+01
1.562500000000000000e+06 -8.076800000000000423e+00 8.196999999999999176e+00
1.625000000000000000e+06 -1.166920000000000002e+01 7.779600000000000293e+00
1.687500000000000000e+06 -1.570299999999999940e+01 9.925200000000000244e+00
1.750000000000000000e+06 -1.844559999999999889e+01 1.458840000000000003e+01
1.812500000000000000e+06 -1.842539999999999978e+01 2.040599999999999881e+01
1.875000000000000000e+06 -1.556819999999999915e+01 2.521399999999999864e+01
1.937500000000000000e+06 -1.136739999999999995e+01 2.748799999999999955e+01
2.000000000000000000e+06 -7.733799999999999564e+00 2.719999999999999929e+01
2.062500000000000000e+06 -5.915600000000000414e+00 2.537399999999999878e+01
2.125000000000000000e+06 -6.280800000000000161e+00 2.331800000000000139e+01
2.187500000000000000e+06 -8.519399999999999196e+00 2.219800000000000040e+01
2.250000000000000000e+06 -1.180219999999999914e+01 2.285600000000000165e+01
2.312500000000000000e+06 -1.491740000000000066e+01 2.555399999999999849e+01
2.375000000000000000e+06 -1.666560000000000130e+01 2.971799999999999997e+01
2.437500000000000000e+06 -1.653620000000000090e+01 3.406199999999999761e+01
2.500000000000000000e+06 -1.507319999999999993e+01 3.735199999999999676e+01
2.562500000000000000e+06 -1.343500000000000050e+01 3.916199999999999903e+01
2.625000000000000000e+06 -1.260599999999999987e+01 3.993800000000000239e+01
2.687500000000000000e+06 -1.296100000000000030e+01 4.055199999999999960e+01
2.750000000000000000e+06 -1.424220000000000041e+01 4.183599999999999852e+01
2.812500000000000000e+06 -1.572160000000000046e+01 4.425200000000000244e+01
2.875000000000000000e+06 -1.650440000000000040e+01 4.764399999999999835e+01
2.937500000000000000e+06 -1.601739999999999853e+01 5.121600000000000108e+01
3.000000000000000000e+06 -1.445500000000000007e+01 5.393399999999999750e+01
3.062500000000000000e+06 -1.271959999999999980e+01 5.521600000000000108e+01
3.125000000000000000e+06 -1.183919999999999995e+01 5.527400000000000091e+01
3.187500000000000000e+06 -1.241980000000000040e+01 5.490200000000000102e+01
3.250000000000000000e+06 -1.446959999999999980e+01 5.505400000000000205e+01
3.312500000000000000e+06 -1.746420000000000172e+01 5.653399999999999892e+01
3.375000000000000000e+06 -2.047200000000000131e+01 5.975600000000000023e+01
3.437500000000000000e+06 -2.236799999999999855e+01 6.451200000000000045e+01
3.500000000000000000e+06 -2.229400000000000048e+01 6.983599999999999852e+01
3.562500000000000000e+06 -2.022599999999999909e+01 7.429600000000000648e+01
3.625000000000000000e+06 -1.716720000000000113e+01 7.678000000000000114e+01
