# Impedance of C10-86 
# Multiple resonators fit for h=21
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
9.218972570894105360e+06 -2.060929803882095541e+02 4.593558146122787456e+00
9.733955702699257061e+06 1.260398464247034781e+03 6.099216806298033866e+00
9.984494125909464434e+06 -5.455742021278366565e+02 5.114138102415160425e+00
1.049379280024924874e+07 1.051862127668025551e+02 2.357997342946116071e+00
1.062180281083326042e+07 3.476252639973224632e+02 8.993377958174582076e+00
1.148585903130486235e+07 -7.461440393977976271e+01 1.074742067682162183e+00
1.177200626939769648e+07 -8.934246839208964275e+01 7.186555513845719112e+00
2.069636822406835854e+07 6.169328615088037537e+01 1.836659560947467185e+00
2.080082876468798891e+07 -8.820156244687541403e+01 1.000000000000000000e+01
