# Impedance of C10-91 
# Multiple resonators fit for h=8
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
1.775758416896340437e+06 -1.785802127692805641e+01 9.361289108816388094e+00
2.315449972434791736e+06 -5.172345145107132680e+01 3.580263857588431353e+00
3.158670454543107655e+06 1.474326335584271135e+02 6.258003065538925824e+00
3.497788547436400782e+06 5.689496834575109006e+02 4.161198220560359928e+00
4.239383363882908598e+06 -3.922676702623592973e+03 2.058700967683671390e+00
4.245518309109844267e+06 4.434523536816239357e+03 2.315072728932590529e+00
5.068463808340157382e+06 2.642926125247108970e+01 9.814015371939225574e+00
6.872001934726963751e+06 7.424752512289303752e+01 5.797878285576620883e+00
8.277121693077145144e+06 -5.374555198557365543e+01 6.898512132215079085e+00
