# Impedance of C10-91 
# Multiple resonators fit for h=16
# Author: A. Lasheen
# f_r [Hz]				R_s [Ohm]				Q
6.832171388853480108e+06 -1.798801949197252554e+02 4.932520671357020881e+00
7.319119404453651980e+06 2.772972735755674876e+02 9.219129370935180035e+00
7.715725988068365492e+06 -3.009438904428187016e+03 2.140455828722952702e+00
7.737485219560625963e+06 3.616885589877011626e+03 2.440632711933830468e+00
9.341857083217287436e+06 -4.845943523239575512e+01 9.815204188686120546e+00
1.383274781856130622e+07 4.879664983212479967e+01 1.355587940482015252e+00
1.475642118962249719e+07 2.923186984967894020e+01 1.000000000000000000e+01
1.616199898784697801e+07 -4.261374902073880122e+01 1.000000000000000000e+01
4.967755024175374210e+07 1.224550041978854296e+02 1.663635668647485577e+00
