# Impedance of C10-56 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 9.353000000000000000e+03 -0.000000000000000000e+00
6.250000000000000000e+04 1.813240000000000052e+01 1.423619999999999948e+02
1.250000000000000000e+05 1.571419999999999995e+01 6.903199999999999648e+01
1.875000000000000000e+05 1.410839999999999961e+01 4.370000000000000284e+01
2.500000000000000000e+05 1.210360000000000014e+01 3.050000000000000000e+01
3.125000000000000000e+05 9.483399999999999608e+00 2.237800000000000011e+01
3.750000000000000000e+05 6.145199999999999996e+00 1.717559999999999931e+01
4.375000000000000000e+05 2.092000000000000082e+00 1.427779999999999916e+01
5.000000000000000000e+05 -2.388399999999999856e+00 1.378400000000000070e+01
5.625000000000000000e+05 -6.366399999999999615e+00 1.603200000000000003e+01
6.250000000000000000e+05 -8.081400000000000361e+00 2.068400000000000105e+01
6.875000000000000000e+05 -6.023200000000000109e+00 2.560399999999999920e+01
7.500000000000000000e+05 -1.108719999999999928e+00 2.780000000000000071e+01
8.125000000000000000e+05 3.751799999999999802e+00 2.634799999999999898e+01
8.750000000000000000e+05 6.529399999999999871e+00 2.266799999999999926e+01
9.375000000000000000e+05 6.894800000000000040e+00 1.849399999999999977e+01
1.000000000000000000e+06 5.320800000000000196e+00 1.496879999999999988e+01
1.062500000000000000e+06 2.486800000000000122e+00 1.276099999999999923e+01
1.125000000000000000e+06 -7.806600000000000206e-01 1.224799999999999933e+01
1.187500000000000000e+06 -3.473199999999999843e+00 1.338119999999999976e+01
1.250000000000000000e+06 -4.711199999999999832e+00 1.542880000000000074e+01
1.312500000000000000e+06 -4.374600000000000044e+00 1.718519999999999825e+01
1.375000000000000000e+06 -3.246199999999999974e+00 1.779879999999999995e+01
1.437500000000000000e+06 -2.327599999999999891e+00 1.728259999999999863e+01
1.500000000000000000e+06 -2.189599999999999991e+00 1.622240000000000038e+01
1.562500000000000000e+06 -2.876799999999999802e+00 1.528539999999999921e+01
1.625000000000000000e+06 -4.070199999999999818e+00 1.496160000000000068e+01
1.687500000000000000e+06 -5.236799999999999677e+00 1.544480000000000075e+01
1.750000000000000000e+06 -5.814199999999999591e+00 1.652499999999999858e+01
1.812500000000000000e+06 -5.530999999999999694e+00 1.759880000000000067e+01
1.875000000000000000e+06 -4.689799999999999969e+00 1.801379999999999981e+01
1.937500000000000000e+06 -4.008399999999999963e+00 1.757600000000000051e+01
2.000000000000000000e+06 -4.095799999999999663e+00 1.667940000000000111e+01
2.062500000000000000e+06 -5.108799999999999564e+00 1.598639999999999972e+01
2.125000000000000000e+06 -6.769199999999999662e+00 1.607639999999999958e+01
2.187500000000000000e+06 -8.515800000000000480e+00 1.725700000000000145e+01
2.250000000000000000e+06 -9.667999999999999261e+00 1.945019999999999882e+01
2.312500000000000000e+06 -9.668799999999999173e+00 2.211799999999999855e+01
2.375000000000000000e+06 -8.433400000000000674e+00 2.437999999999999901e+01
2.437500000000000000e+06 -6.561799999999999855e+00 2.544999999999999929e+01
2.500000000000000000e+06 -5.083400000000000141e+00 2.517000000000000171e+01
2.562500000000000000e+06 -4.866600000000000037e+00 2.411199999999999832e+01
2.625000000000000000e+06 -6.198800000000000310e+00 2.323799999999999955e+01
2.687500000000000000e+06 -8.746199999999999974e+00 2.345400000000000063e+01
