# Impedance of C10-11 
# Measurement for h=21
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -1.248940000000000055e+03 0.000000000000000000e+00
6.250000000000000000e+04 -6.142000000000000171e+01 2.954399999999999977e+02
1.250000000000000000e+05 -6.082399999999999807e+00 1.462880000000000109e+02
1.875000000000000000e+05 3.124400000000000066e+00 8.899800000000000466e+01
2.500000000000000000e+05 4.251599999999999824e+00 5.725999999999999801e+01
3.125000000000000000e+05 2.099600000000000133e+00 3.632800000000000296e+01
3.750000000000000000e+05 -2.341400000000000148e+00 2.149200000000000088e+01
4.375000000000000000e+05 -8.812400000000000233e+00 1.134200000000000053e+01
5.000000000000000000e+05 -1.681680000000000064e+01 6.083199999999999719e+00
5.625000000000000000e+05 -2.467599999999999838e+01 6.630799999999999805e+00
6.250000000000000000e+05 -2.893199999999999861e+01 1.279519999999999946e+01
6.875000000000000000e+05 -2.625199999999999889e+01 2.096600000000000108e+01
7.500000000000000000e+05 -1.751879999999999882e+01 2.553200000000000003e+01
8.125000000000000000e+05 -7.493800000000000239e+00 2.401599999999999824e+01
8.750000000000000000e+05 -1.310000000000000053e-01 1.805580000000000140e+01
9.375000000000000000e+05 3.223800000000000221e+00 1.043159999999999954e+01
1.000000000000000000e+06 2.787599999999999856e+00 3.391999999999999904e+00
1.062500000000000000e+06 -5.089799999999999880e-01 -1.404179999999999984e+00
1.125000000000000000e+06 -5.092399999999999594e+00 -2.826000000000000068e+00
1.187500000000000000e+06 -8.795799999999999841e+00 -7.656800000000000272e-01
1.250000000000000000e+06 -9.735599999999999810e+00 3.314999999999999947e+00
1.312500000000000000e+06 -7.628800000000000026e+00 7.019800000000000040e+00
1.375000000000000000e+06 -3.891999999999999904e+00 8.648400000000000531e+00
1.437500000000000000e+06 -3.924000000000000266e-01 8.010999999999999233e+00
1.500000000000000000e+06 1.586880000000000068e+00 5.977400000000000269e+00
1.562500000000000000e+06 1.575099999999999945e+00 3.803399999999999892e+00
1.625000000000000000e+06 -1.440680000000000016e-01 2.747799999999999798e+00
1.687500000000000000e+06 -2.537999999999999812e+00 3.736800000000000122e+00
1.750000000000000000e+06 -4.031399999999999650e+00 6.814199999999999591e+00
1.812500000000000000e+06 -3.347799999999999887e+00 1.076580000000000048e+01
1.875000000000000000e+06 -5.325999999999999623e-01 1.375380000000000003e+01
1.937500000000000000e+06 3.090599999999999792e+00 1.462579999999999991e+01
2.000000000000000000e+06 5.970799999999999663e+00 1.347020000000000017e+01
2.062500000000000000e+06 7.123000000000000220e+00 1.118399999999999928e+01
2.125000000000000000e+06 6.265399999999999636e+00 8.909599999999999298e+00
2.187500000000000000e+06 3.729800000000000004e+00 7.722599999999999909e+00
2.250000000000000000e+06 4.039800000000000058e-01 8.388400000000000745e+00
2.312500000000000000e+06 -2.441399999999999793e+00 1.101559999999999917e+01
2.375000000000000000e+06 -3.685200000000000031e+00 1.481119999999999948e+01
2.437500000000000000e+06 -3.044399999999999995e+00 1.839399999999999835e+01
2.500000000000000000e+06 -1.250820000000000043e+00 2.061599999999999966e+01
2.562500000000000000e+06 4.819800000000000195e-01 2.116600000000000037e+01
2.625000000000000000e+06 1.135219999999999896e+00 2.054799999999999827e+01
2.687500000000000000e+06 2.515600000000000058e-01 1.971499999999999986e+01
2.750000000000000000e+06 -1.957340000000000080e+00 1.969519999999999982e+01
2.812500000000000000e+06 -4.657000000000000028e+00 2.118799999999999883e+01
2.875000000000000000e+06 -6.696399999999999686e+00 2.417999999999999972e+01
2.937500000000000000e+06 -7.216000000000000192e+00 2.785600000000000165e+01
3.000000000000000000e+06 -6.155599999999999739e+00 3.106200000000000117e+01
3.062500000000000000e+06 -4.186799999999999855e+00 3.298400000000000176e+01
3.125000000000000000e+06 -2.219199999999999839e+00 3.344800000000000040e+01
3.187500000000000000e+06 -9.735599999999999810e-01 3.279800000000000182e+01
3.250000000000000000e+06 -8.128400000000000070e-01 3.164399999999999835e+01
3.312500000000000000e+06 -1.715060000000000029e+00 3.064199999999999946e+01
3.375000000000000000e+06 -3.297200000000000131e+00 3.030600000000000094e+01
3.437500000000000000e+06 -4.948400000000000354e+00 3.079400000000000048e+01
3.500000000000000000e+06 -6.139199999999999768e+00 3.180600000000000094e+01
3.562500000000000000e+06 -6.745800000000000018e+00 3.279999999999999716e+01
3.625000000000000000e+06 -7.074200000000000266e+00 3.336999999999999744e+01
3.687500000000000000e+06 -7.584399999999999586e+00 3.350200000000000244e+01
3.750000000000000000e+06 -8.590600000000000236e+00 3.350600000000000023e+01
3.812500000000000000e+06 -1.010899999999999999e+01 3.383200000000000074e+01
3.875000000000000000e+06 -1.183460000000000001e+01 3.486999999999999744e+01
3.937500000000000000e+06 -1.322840000000000060e+01 3.672999999999999687e+01
4.000000000000000000e+06 -1.374980000000000047e+01 3.910600000000000165e+01
4.062500000000000000e+06 -1.319159999999999933e+01 4.134599999999999653e+01
4.125000000000000000e+06 -1.187260000000000026e+01 4.280199999999999960e+01
4.187500000000000000e+06 -1.047959999999999958e+01 4.321200000000000330e+01
4.250000000000000000e+06 -9.682999999999999829e+00 4.283800000000000097e+01
4.312500000000000000e+06 -9.827400000000000801e+00 4.228199999999999648e+01
4.375000000000000000e+06 -1.081959999999999944e+01 4.222399999999999665e+01
4.437500000000000000e+06 -1.216719999999999935e+01 4.315599999999999881e+01
4.500000000000000000e+06 -1.314359999999999928e+01 4.515999999999999659e+01
4.562500000000000000e+06 -1.310599999999999987e+01 4.780400000000000205e+01
4.625000000000000000e+06 -1.185940000000000083e+01 5.029999999999999716e+01
4.687500000000000000e+06 -9.803800000000000736e+00 5.192000000000000171e+01
4.750000000000000000e+06 -7.708199999999999719e+00 5.239399999999999835e+01
4.812500000000000000e+06 -6.304800000000000182e+00 5.200000000000000000e+01
4.875000000000000000e+06 -5.988999999999999879e+00 5.136800000000000210e+01
4.937500000000000000e+06 -6.713799999999999990e+00 5.122399999999999665e+01
5.000000000000000000e+06 -8.017799999999999372e+00 5.214200000000000301e+01
5.062500000000000000e+06 -9.161799999999999500e+00 5.431400000000000006e+01
5.125000000000000000e+06 -9.403200000000000003e+00 5.742600000000000193e+01
5.187500000000000000e+06 -8.353999999999999204e+00 6.072399999999999665e+01
5.250000000000000000e+06 -6.210600000000000342e+00 6.337199999999999989e+01
5.312500000000000000e+06 -3.654599999999999849e+00 6.486400000000000432e+01
5.375000000000000000e+06 -1.492099999999999982e+00 6.524599999999999511e+01
5.437500000000000000e+06 -2.874999999999999778e-01 6.501399999999999579e+01
5.500000000000000000e+06 -1.756759999999999988e-01 6.485399999999999920e+01
5.562500000000000000e+06 -8.672400000000000109e-01 6.534999999999999432e+01
5.625000000000000000e+06 -1.810079999999999911e+00 6.676200000000000045e+01
5.687500000000000000e+06 -2.451200000000000045e+00 6.894400000000000261e+01
5.750000000000000000e+06 -2.491600000000000037e+00 7.145600000000000307e+01
5.812500000000000000e+06 -1.998680000000000012e+00 7.380599999999999739e+01
5.875000000000000000e+06 -1.330160000000000009e+00 7.569400000000000261e+01
5.937500000000000000e+06 -9.352399999999999602e-01 7.713400000000000034e+01
6.000000000000000000e+06 -1.144619999999999971e+00 7.842799999999999727e+01
6.062500000000000000e+06 -2.014800000000000146e+00 8.004200000000000159e+01
6.125000000000000000e+06 -3.270199999999999996e+00 8.239000000000000057e+01
6.187500000000000000e+06 -4.394000000000000128e+00 8.561799999999999500e+01
6.250000000000000000e+06 -4.876800000000000246e+00 8.947599999999999909e+01
6.312500000000000000e+06 -4.498800000000000132e+00 9.342799999999999727e+01
6.375000000000000000e+06 -3.443400000000000016e+00 9.693600000000000705e+01
6.437500000000000000e+06 -2.178399999999999892e+00 9.970999999999999375e+01
6.500000000000000000e+06 -1.226140000000000008e+00 1.018119999999999976e+02
6.562500000000000000e+06 -9.625000000000000222e-01 1.035859999999999985e+02
6.625000000000000000e+06 -1.496660000000000101e+00 1.055319999999999965e+02
6.687500000000000000e+06 -2.627600000000000158e+00 1.081299999999999955e+02
6.750000000000000000e+06 -3.896199999999999886e+00 1.116680000000000064e+02
6.812500000000000000e+06 -4.754800000000000360e+00 1.160979999999999990e+02
6.875000000000000000e+06 -4.801000000000000156e+00 1.210580000000000069e+02
6.937500000000000000e+06 -3.941600000000000215e+00 1.260420000000000016e+02
7.000000000000000000e+06 -2.387599999999999945e+00 1.306220000000000141e+02
7.062500000000000000e+06 -5.206399999999999917e-01 1.345980000000000132e+02
7.125000000000000000e+06 1.265360000000000040e+00 1.380080000000000098e+02
7.187500000000000000e+06 2.680400000000000116e+00 1.410879999999999939e+02
7.250000000000000000e+06 3.602799999999999780e+00 1.441659999999999968e+02
7.312500000000000000e+06 4.092399999999999594e+00 1.475759999999999934e+02
7.375000000000000000e+06 4.349199999999999733e+00 1.515560000000000116e+02
7.437500000000000000e+06 4.627200000000000202e+00 1.562139999999999986e+02
7.500000000000000000e+06 5.152599999999999625e+00 1.615440000000000111e+02
7.562500000000000000e+06 6.091199999999999726e+00 1.674840000000000089e+02
7.625000000000000000e+06 7.564400000000000013e+00 1.739739999999999895e+02
7.687500000000000000e+06 9.682600000000000762e+00 1.809499999999999886e+02
7.750000000000000000e+06 1.255640000000000001e+01 1.883199999999999932e+02
7.812500000000000000e+06 1.627280000000000015e+01 1.959559999999999889e+02
7.875000000000000000e+06 2.085000000000000142e+01 2.036800000000000068e+02
7.937500000000000000e+06 2.621000000000000085e+01 2.113799999999999955e+02
8.000000000000000000e+06 3.221200000000000330e+01 2.189600000000000080e+02
8.062500000000000000e+06 3.872800000000000153e+01 2.265200000000000102e+02
8.125000000000000000e+06 4.570400000000000063e+01 2.341999999999999886e+02
8.187500000000000000e+06 5.317999999999999972e+01 2.421599999999999966e+02
8.250000000000000000e+06 6.126800000000000068e+01 2.505399999999999920e+02
8.312500000000000000e+06 7.012999999999999545e+01 2.595000000000000000e+02
8.375000000000000000e+06 7.999399999999999977e+01 2.691999999999999886e+02
8.437500000000000000e+06 9.122599999999999909e+01 2.798000000000000114e+02
8.500000000000000000e+06 1.044060000000000059e+02 2.914599999999999795e+02
8.562500000000000000e+06 1.203780000000000001e+02 3.040400000000000205e+02
8.625000000000000000e+06 1.401740000000000066e+02 3.170400000000000205e+02
8.687500000000000000e+06 1.647779999999999916e+02 3.292400000000000091e+02
8.750000000000000000e+06 1.947160000000000082e+02 3.387799999999999727e+02
8.812500000000000000e+06 2.295600000000000023e+02 3.433199999999999932e+02
8.875000000000000000e+06 2.676000000000000227e+02 3.406000000000000227e+02
8.937500000000000000e+06 3.058999999999999773e+02 3.294200000000000159e+02
9.000000000000000000e+06 3.412400000000000091e+02 3.101999999999999886e+02
9.062500000000000000e+06 3.710600000000000023e+02 2.849200000000000159e+02
9.125000000000000000e+06 3.943600000000000136e+02 2.563199999999999932e+02
9.187500000000000000e+06 4.114800000000000182e+02 2.268199999999999932e+02
9.250000000000000000e+06 4.235799999999999841e+02 1.978979999999999961e+02
9.312500000000000000e+06 4.318600000000000136e+02 1.701380000000000052e+02
9.375000000000000000e+06 4.370799999999999841e+02 1.435600000000000023e+02
9.437500000000000000e+06 4.395199999999999818e+02 1.181159999999999997e+02
9.500000000000000000e+06 4.391800000000000068e+02 9.403600000000000136e+01
9.562500000000000000e+06 4.362200000000000273e+02 7.188200000000000500e+01
9.625000000000000000e+06 4.311600000000000250e+02 5.230799999999999983e+01
9.687500000000000000e+06 4.249200000000000159e+02 3.571000000000000085e+01
9.750000000000000000e+06 4.185600000000000023e+02 2.200600000000000023e+01
9.812500000000000000e+06 4.129200000000000159e+02 1.064540000000000042e+01
9.875000000000000000e+06 4.084200000000000159e+02 8.474199999999999511e-01
9.937500000000000000e+06 4.050600000000000023e+02 -8.117200000000000415e+00
1.000000000000000000e+07 4.025400000000000205e+02 -1.668280000000000030e+01
