# Impedance of C10-11 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 1.597880000000000109e+03 0.000000000000000000e+00
6.250000000000000000e+04 1.275340000000000060e+02 4.079200000000000159e+02
1.250000000000000000e+05 4.130400000000000205e+01 2.099199999999999875e+02
1.875000000000000000e+05 2.216600000000000037e+01 1.350519999999999925e+02
2.500000000000000000e+05 1.269979999999999976e+01 9.520399999999999352e+01
3.125000000000000000e+05 5.004800000000000360e+00 7.019599999999999795e+01
3.750000000000000000e+05 -3.146399999999999864e+00 5.343999999999999773e+01
4.375000000000000000e+05 -1.264840000000000053e+01 4.274399999999999977e+01
5.000000000000000000e+05 -2.353999999999999915e+01 3.805199999999999960e+01
5.625000000000000000e+05 -3.434400000000000119e+01 4.041599999999999682e+01
6.250000000000000000e+05 -4.119200000000000017e+01 5.002199999999999847e+01
6.875000000000000000e+05 -3.958200000000000074e+01 6.292600000000000193e+01
7.500000000000000000e+05 -3.002199999999999847e+01 7.176999999999999602e+01
8.125000000000000000e+05 -1.882499999999999929e+01 7.296599999999999397e+01
8.750000000000000000e+05 -1.137579999999999991e+01 6.893600000000000705e+01
9.375000000000000000e+05 -9.110599999999999810e+00 6.369800000000000040e+01
1.000000000000000000e+06 -1.119839999999999947e+01 6.021600000000000108e+01
1.062500000000000000e+06 -1.592939999999999934e+01 6.037199999999999989e+01
1.125000000000000000e+06 -2.091000000000000014e+01 6.511599999999999966e+01
1.187500000000000000e+06 -2.323000000000000043e+01 7.385800000000000409e+01
1.250000000000000000e+06 -2.081599999999999895e+01 8.385399999999999920e+01
1.312500000000000000e+06 -1.431300000000000061e+01 9.141599999999999682e+01
1.375000000000000000e+06 -6.868800000000000239e+00 9.464199999999999591e+01
1.437500000000000000e+06 -1.664199999999999902e+00 9.439600000000000080e+01
1.500000000000000000e+06 -2.787600000000000078e-01 9.300000000000000000e+01
1.562500000000000000e+06 -2.758599999999999941e+00 9.289199999999999591e+01
1.625000000000000000e+06 -8.047000000000000597e+00 9.615999999999999659e+01
1.687500000000000000e+06 -1.404279999999999973e+01 1.042519999999999953e+02
1.750000000000000000e+06 -1.776079999999999970e+01 1.171640000000000015e+02
1.812500000000000000e+06 -1.663619999999999877e+01 1.325879999999999939e+02
1.875000000000000000e+06 -1.068019999999999925e+01 1.467920000000000016e+02
1.937500000000000000e+06 -2.776400000000000201e+00 1.574699999999999989e+02
2.000000000000000000e+06 3.721400000000000041e+00 1.652940000000000111e+02
2.062500000000000000e+06 7.083199999999999719e+00 1.728439999999999941e+02
2.125000000000000000e+06 7.479800000000000004e+00 1.830420000000000016e+02
2.187500000000000000e+06 6.605199999999999960e+00 1.983880000000000052e+02
2.250000000000000000e+06 7.512199999999999989e+00 2.204399999999999977e+02
2.312500000000000000e+06 1.429700000000000060e+01 2.489199999999999875e+02
2.375000000000000000e+06 3.070599999999999952e+01 2.807599999999999909e+02
2.437500000000000000e+06 5.778199999999999648e+01 3.108600000000000136e+02
2.500000000000000000e+06 9.297400000000000375e+01 3.348799999999999955e+02
2.562500000000000000e+06 1.323820000000000050e+02 3.517599999999999909e+02
2.625000000000000000e+06 1.737199999999999989e+02 3.628999999999999773e+02
2.687500000000000000e+06 2.171200000000000045e+02 3.696800000000000068e+02
2.750000000000000000e+06 2.639200000000000159e+02 3.716800000000000068e+02
2.812500000000000000e+06 3.146399999999999864e+02 3.662599999999999909e+02
2.875000000000000000e+06 3.670600000000000023e+02 3.497400000000000091e+02
2.937500000000000000e+06 4.156000000000000227e+02 3.203199999999999932e+02
3.000000000000000000e+06 4.537599999999999909e+02 2.807599999999999909e+02
3.062500000000000000e+06 4.784200000000000159e+02 2.378600000000000136e+02
3.125000000000000000e+06 4.916399999999999864e+02 1.983040000000000020e+02
3.187500000000000000e+06 4.983199999999999932e+02 1.654360000000000070e+02
3.250000000000000000e+06 5.032799999999999727e+02 1.389960000000000093e+02
3.312500000000000000e+06 5.095400000000000205e+02 1.165919999999999987e+02
3.375000000000000000e+06 5.178799999999999955e+02 9.515800000000000125e+01
3.437500000000000000e+06 5.269800000000000182e+02 7.226399999999999579e+01
3.500000000000000000e+06 5.343200000000000500e+02 4.738799999999999812e+01
3.562500000000000000e+06 5.380000000000000000e+02 2.241000000000000014e+01
3.625000000000000000e+06 5.385199999999999818e+02 2.155400000000000094e-01
3.687500000000000000e+06 5.387400000000000091e+02 -1.767539999999999978e+01
3.750000000000000000e+06 5.418799999999999955e+02 -3.221000000000000085e+01
3.812500000000000000e+06 5.500399999999999636e+02 -4.620600000000000307e+01
3.875000000000000000e+06 5.634800000000000182e+02 -6.333400000000000318e+01
3.937500000000000000e+06 5.805399999999999636e+02 -8.730800000000000693e+01
4.000000000000000000e+06 5.973799999999999955e+02 -1.209180000000000064e+02
4.062500000000000000e+06 6.084800000000000182e+02 -1.645180000000000007e+02
4.125000000000000000e+06 6.086000000000000227e+02 -2.147800000000000011e+02
4.187500000000000000e+06 5.956000000000000227e+02 -2.655600000000000023e+02
4.250000000000000000e+06 5.718200000000000500e+02 -3.111200000000000045e+02
4.312500000000000000e+06 5.418799999999999955e+02 -3.491200000000000045e+02
4.375000000000000000e+06 5.096000000000000227e+02 -3.805799999999999841e+02
4.437500000000000000e+06 4.763600000000000136e+02 -4.078199999999999932e+02
4.500000000000000000e+06 4.414200000000000159e+02 -4.325199999999999818e+02
4.562500000000000000e+06 4.031800000000000068e+02 -4.545799999999999841e+02
4.625000000000000000e+06 3.607200000000000273e+02 -4.721000000000000227e+02
4.687500000000000000e+06 3.150400000000000205e+02 -4.823999999999999773e+02
4.750000000000000000e+06 2.692200000000000273e+02 -4.839599999999999795e+02
4.812500000000000000e+06 2.268600000000000136e+02 -4.775199999999999818e+02
4.875000000000000000e+06 1.903060000000000116e+02 -4.658399999999999750e+02
4.937500000000000000e+06 1.597040000000000077e+02 -4.521200000000000045e+02
5.000000000000000000e+06 1.336339999999999861e+02 -4.385199999999999818e+02
5.062500000000000000e+06 1.101419999999999959e+02 -4.257799999999999727e+02
5.125000000000000000e+06 8.773000000000000398e+01 -4.132599999999999909e+02
5.187500000000000000e+06 6.598799999999999955e+01 -3.996999999999999886e+02
5.250000000000000000e+06 4.569599999999999795e+01 -3.840600000000000023e+02
5.312500000000000000e+06 2.830600000000000094e+01 -3.662799999999999727e+02
5.375000000000000000e+06 1.498639999999999972e+01 -3.475000000000000000e+02
5.437500000000000000e+06 5.909600000000000186e+00 -3.293799999999999955e+02
5.500000000000000000e+06 2.299400000000000055e-01 -3.133199999999999932e+02
