# Impedance of C10-11 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -1.761319999999999936e+03 0.000000000000000000e+00
6.250000000000000000e+04 -5.687599999999999767e+01 3.738199999999999932e+02
1.250000000000000000e+05 4.957600000000000229e+00 1.835039999999999907e+02
1.875000000000000000e+05 1.507740000000000080e+01 1.117519999999999953e+02
2.500000000000000000e+05 1.626480000000000103e+01 7.223199999999999932e+01
3.125000000000000000e+05 1.386260000000000048e+01 4.621399999999999864e+01
3.750000000000000000e+05 8.997199999999999420e+00 2.766400000000000148e+01
4.375000000000000000e+05 1.964480000000000004e+00 1.455279999999999951e+01
5.000000000000000000e+05 -6.802800000000000402e+00 6.715399999999999814e+00
5.625000000000000000e+05 -1.590559999999999974e+01 4.860800000000000232e+00
6.250000000000000000e+05 -2.234600000000000009e+01 9.086000000000000298e+00
6.875000000000000000e+05 -2.265399999999999991e+01 1.673120000000000118e+01
7.500000000000000000e+05 -1.639000000000000057e+01 2.257400000000000162e+01
8.125000000000000000e+05 -7.342800000000000438e+00 2.301599999999999824e+01
8.750000000000000000e+05 8.451599999999999391e-02 1.853999999999999915e+01
9.375000000000000000e+05 3.715800000000000214e+00 1.175280000000000058e+01
1.000000000000000000e+06 3.364799999999999791e+00 5.227599999999999802e+00
1.062500000000000000e+06 -5.813999999999999724e-02 9.257199999999999873e-01
1.125000000000000000e+06 -4.863000000000000433e+00 1.126219999999999999e-01
1.187500000000000000e+06 -8.770599999999999952e+00 2.927999999999999936e+00
1.250000000000000000e+06 -9.767200000000000770e+00 7.898200000000000109e+00
1.312500000000000000e+06 -7.426000000000000156e+00 1.248119999999999941e+01
1.375000000000000000e+06 -3.194599999999999884e+00 1.470260000000000034e+01
1.437500000000000000e+06 7.991399999999999615e-01 1.420860000000000056e+01
1.500000000000000000e+06 2.986000000000000210e+00 1.194159999999999933e+01
1.562500000000000000e+06 2.736600000000000144e+00 9.363200000000000855e+00
1.625000000000000000e+06 2.942799999999999860e-01 7.958199999999999719e+00
1.687500000000000000e+06 -3.273600000000000065e+00 8.892400000000000304e+00
1.750000000000000000e+06 -6.217600000000000016e+00 1.248460000000000036e+01
1.812500000000000000e+06 -6.832799999999999763e+00 1.767399999999999949e+01
1.875000000000000000e+06 -4.669999999999999929e+00 2.235999999999999943e+01
1.937500000000000000e+06 -9.476599999999999469e-01 2.481599999999999895e+01
2.000000000000000000e+06 2.447400000000000020e+00 2.473600000000000065e+01
2.062500000000000000e+06 4.133399999999999963e+00 2.300199999999999889e+01
2.125000000000000000e+06 3.605599999999999916e+00 2.091000000000000014e+01
2.187500000000000000e+06 1.101580000000000004e+00 1.969419999999999860e+01
2.250000000000000000e+06 -2.563800000000000079e+00 2.026599999999999824e+01
2.312500000000000000e+06 -6.148799999999999599e+00 2.296399999999999864e+01
2.375000000000000000e+06 -8.357400000000000162e+00 2.726999999999999957e+01
2.437500000000000000e+06 -8.520599999999999952e+00 3.185000000000000142e+01
2.500000000000000000e+06 -7.099000000000000199e+00 3.525600000000000023e+01
2.562500000000000000e+06 -5.400199999999999889e+00 3.681400000000000006e+01
2.625000000000000000e+06 -4.732400000000000162e+00 3.692399999999999949e+01
2.687500000000000000e+06 -5.758000000000000007e+00 3.665400000000000347e+01
2.750000000000000000e+06 -8.324400000000000688e+00 3.719200000000000017e+01
2.812500000000000000e+06 -1.159340000000000082e+01 3.937400000000000233e+01
2.875000000000000000e+06 -1.435919999999999952e+01 4.333400000000000318e+01
2.937500000000000000e+06 -1.557099999999999973e+01 4.838400000000000034e+01
3.000000000000000000e+06 -1.489480000000000004e+01 5.329200000000000159e+01
3.062500000000000000e+06 -1.289199999999999946e+01 5.695000000000000284e+01
3.125000000000000000e+06 -1.064100000000000001e+01 5.892999999999999972e+01
3.187500000000000000e+06 -9.144800000000000040e+00 5.955599999999999739e+01
3.250000000000000000e+06 -8.944599999999999440e+00 5.961999999999999744e+01
3.312500000000000000e+06 -1.001120000000000054e+01 6.001200000000000045e+01
3.375000000000000000e+06 -1.180659999999999954e+01 6.141599999999999682e+01
3.437500000000000000e+06 -1.347439999999999927e+01 6.402800000000000580e+01
3.500000000000000000e+06 -1.422199999999999953e+01 6.740999999999999659e+01
3.562500000000000000e+06 -1.378940000000000055e+01 7.066800000000000637e+01
3.625000000000000000e+06 -1.264799999999999969e+01 7.299800000000000466e+01
3.687500000000000000e+06 -1.169020000000000081e+01 7.418200000000000216e+01
3.750000000000000000e+06 -1.168140000000000001e+01 7.466599999999999682e+01
3.812500000000000000e+06 -1.290240000000000009e+01 7.525600000000000023e+01
3.875000000000000000e+06 -1.508479999999999954e+01 7.675600000000000023e+01
3.937500000000000000e+06 -1.752899999999999991e+01 7.965999999999999659e+01
4.000000000000000000e+06 -1.933859999999999957e+01 8.395600000000000307e+01
4.062500000000000000e+06 -1.976760000000000161e+01 8.905800000000000693e+01
4.125000000000000000e+06 -1.859199999999999875e+01 9.400000000000000000e+01
4.187500000000000000e+06 -1.627060000000000173e+01 9.787600000000000477e+01
4.250000000000000000e+06 -1.372940000000000005e+01 1.002939999999999969e+02
4.312500000000000000e+06 -1.190320000000000000e+01 1.015240000000000009e+02
4.375000000000000000e+06 -1.133580000000000076e+01 1.023280000000000030e+02
4.437500000000000000e+06 -1.200360000000000049e+01 1.035999999999999943e+02
4.500000000000000000e+06 -1.336580000000000013e+01 1.060199999999999960e+02
4.562500000000000000e+06 -1.459759999999999991e+01 1.097939999999999969e+02
4.625000000000000000e+06 -1.495579999999999998e+01 1.145619999999999976e+02
4.687500000000000000e+06 -1.412880000000000003e+01 1.196059999999999945e+02
4.750000000000000000e+06 -1.234880000000000067e+01 1.242339999999999947e+02
4.812500000000000000e+06 -1.019919999999999938e+01 1.281119999999999948e+02
4.875000000000000000e+06 -8.285199999999999676e+00 1.313580000000000041e+02
4.937500000000000000e+06 -6.979400000000000048e+00 1.344099999999999966e+02
5.000000000000000000e+06 -6.318200000000000038e+00 1.378160000000000025e+02
5.062500000000000000e+06 -6.021200000000000330e+00 1.420260000000000105e+02
5.125000000000000000e+06 -5.608399999999999608e+00 1.472340000000000089e+02
5.187500000000000000e+06 -4.603799999999999670e+00 1.533079999999999927e+02
5.250000000000000000e+06 -2.755799999999999805e+00 1.598640000000000043e+02
5.312500000000000000e+06 -1.414640000000000064e-01 1.665039999999999907e+02
5.375000000000000000e+06 2.934200000000000141e+00 1.730360000000000014e+02
