# Impedance of C10-81 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -2.447800000000000182e+03 -0.000000000000000000e+00
6.250000000000000000e+04 -3.611800000000000210e+01 3.488000000000000114e+02
1.250000000000000000e+05 1.729419999999999957e+00 1.735180000000000007e+02
1.875000000000000000e+05 8.361200000000000188e+00 1.119360000000000070e+02
2.500000000000000000e+05 1.000239999999999974e+01 7.973600000000000421e+01
3.125000000000000000e+05 9.862000000000000099e+00 5.942000000000000171e+01
3.750000000000000000e+05 8.621399999999999508e+00 4.519400000000000261e+01
4.375000000000000000e+05 6.411599999999999966e+00 3.475600000000000023e+01
5.000000000000000000e+05 3.291799999999999837e+00 2.728399999999999892e+01
5.625000000000000000e+05 -3.880399999999999960e-01 2.272400000000000020e+01
6.250000000000000000e+05 -3.623600000000000154e+00 2.115200000000000102e+01
6.875000000000000000e+05 -4.973600000000000243e+00 2.179599999999999937e+01
7.500000000000000000e+05 -3.826000000000000068e+00 2.279200000000000159e+01
8.125000000000000000e+05 -1.136100000000000110e+00 2.251000000000000156e+01
8.750000000000000000e+05 1.616139999999999910e+00 2.063400000000000034e+01
9.375000000000000000e+05 3.478800000000000114e+00 1.770420000000000016e+01
1.000000000000000000e+06 4.081400000000000361e+00 1.441639999999999944e+01
1.062500000000000000e+06 3.380599999999999827e+00 1.141859999999999964e+01
1.125000000000000000e+06 1.592840000000000034e+00 9.323000000000000398e+00
1.187500000000000000e+06 -7.278200000000000225e-01 8.606999999999999318e+00
1.250000000000000000e+06 -2.768200000000000216e+00 9.317600000000000549e+00
1.312500000000000000e+06 -3.885600000000000165e+00 1.093140000000000001e+01
1.375000000000000000e+06 -3.995600000000000041e+00 1.270579999999999998e+01
1.437500000000000000e+06 -3.457399999999999807e+00 1.416419999999999924e+01
1.500000000000000000e+06 -2.696000000000000174e+00 1.521560000000000024e+01
1.562500000000000000e+06 -1.979740000000000055e+00 1.599440000000000062e+01
1.625000000000000000e+06 -1.390300000000000091e+00 1.668720000000000070e+01
1.687500000000000000e+06 -8.716199999999999504e-01 1.742279999999999873e+01
1.750000000000000000e+06 -3.119600000000000151e-01 1.820939999999999870e+01
1.812500000000000000e+06 3.406199999999999783e-01 1.893499999999999872e+01
1.875000000000000000e+06 9.970599999999999463e-01 1.947479999999999833e+01
1.937500000000000000e+06 1.484040000000000026e+00 1.982160000000000011e+01
2.000000000000000000e+06 1.680020000000000069e+00 2.009600000000000009e+01
2.062500000000000000e+06 1.577960000000000029e+00 2.044800000000000040e+01
2.125000000000000000e+06 1.255560000000000009e+00 2.098000000000000043e+01
2.187500000000000000e+06 8.189400000000000013e-01 2.171000000000000085e+01
2.250000000000000000e+06 3.482000000000000095e-01 2.257999999999999829e+01
2.312500000000000000e+06 -1.584560000000000135e-01 2.347599999999999909e+01
2.375000000000000000e+06 -8.195400000000000462e-01 2.430999999999999872e+01
2.437500000000000000e+06 -1.828060000000000018e+00 2.512800000000000011e+01
2.500000000000000000e+06 -3.321600000000000108e+00 2.614000000000000057e+01
2.562500000000000000e+06 -5.260399999999999743e+00 2.764399999999999835e+01
2.625000000000000000e+06 -7.405199999999999783e+00 2.988200000000000145e+01
2.687500000000000000e+06 -9.381800000000000139e+00 3.293399999999999750e+01
2.750000000000000000e+06 -1.078240000000000087e+01 3.664600000000000080e+01
2.812500000000000000e+06 -1.131320000000000014e+01 4.061200000000000188e+01
2.875000000000000000e+06 -1.097380000000000067e+01 4.425800000000000267e+01
2.937500000000000000e+06 -1.015700000000000003e+01 4.709199999999999875e+01
3.000000000000000000e+06 -9.513400000000000745e+00 4.897999999999999687e+01
3.062500000000000000e+06 -9.625000000000000000e+00 5.024799999999999756e+01
3.125000000000000000e+06 -1.072959999999999958e+01 5.150200000000000244e+01
3.187500000000000000e+06 -1.265259999999999962e+01 5.335600000000000165e+01
3.250000000000000000e+06 -1.489020000000000010e+01 5.621800000000000352e+01
3.312500000000000000e+06 -1.675720000000000098e+01 6.013600000000000279e+01
3.375000000000000000e+06 -1.760839999999999961e+01 6.471399999999999864e+01
3.437500000000000000e+06 -1.715919999999999845e+01 6.915999999999999659e+01
3.500000000000000000e+06 -1.574140000000000050e+01 7.262600000000000477e+01
3.562500000000000000e+06 -1.420240000000000080e+01 7.470799999999999841e+01
3.625000000000000000e+06 -1.341960000000000086e+01 7.568200000000000216e+01
3.687500000000000000e+06 -1.383559999999999945e+01 7.629800000000000182e+01
