# Impedance of C10-81 
# Measurement for h=21
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 8.766600000000000364e+03 -0.000000000000000000e+00
6.250000000000000000e+04 2.619200000000000195e+00 2.510999999999999943e+02
1.250000000000000000e+05 -2.467799999999999994e+00 1.250280000000000058e+02
1.875000000000000000e+05 -2.930200000000000138e+00 8.262800000000000011e+01
2.500000000000000000e+05 -2.528200000000000003e+00 6.109199999999999875e+01
3.125000000000000000e+05 -1.740480000000000027e+00 4.778000000000000114e+01
3.750000000000000000e+05 -7.262600000000000167e-01 3.841199999999999903e+01
4.375000000000000000e+05 3.648000000000000131e-01 3.108599999999999852e+01
5.000000000000000000e+05 1.284000000000000030e+00 2.481400000000000006e+01
5.625000000000000000e+05 1.642439999999999900e+00 1.918059999999999832e+01
6.250000000000000000e+05 1.086840000000000028e+00 1.435040000000000049e+01
6.875000000000000000e+05 -2.136800000000000088e-01 1.089620000000000033e+01
7.500000000000000000e+05 -1.425759999999999916e+00 9.032000000000000028e+00
8.125000000000000000e+05 -1.819320000000000048e+00 8.182999999999999829e+00
8.750000000000000000e+05 -1.326899999999999968e+00 7.544200000000000017e+00
9.375000000000000000e+05 -3.079999999999999960e-01 6.592800000000000438e+00
1.000000000000000000e+06 7.613199999999999967e-01 5.119600000000000151e+00
1.062500000000000000e+06 1.384759999999999991e+00 3.171600000000000197e+00
1.125000000000000000e+06 1.128039999999999932e+00 1.096479999999999899e+00
1.187500000000000000e+06 -1.390899999999999914e-01 -4.611799999999999788e-01
1.250000000000000000e+06 -2.001799999999999802e+00 -8.762400000000000189e-01
1.312500000000000000e+06 -3.692800000000000082e+00 -2.273999999999999980e-02
1.375000000000000000e+06 -4.638399999999999856e+00 1.673380000000000090e+00
1.437500000000000000e+06 -4.720200000000000173e+00 3.635400000000000187e+00
1.500000000000000000e+06 -4.125000000000000000e+00 5.451999999999999957e+00
1.562500000000000000e+06 -3.131600000000000161e+00 6.923000000000000043e+00
1.625000000000000000e+06 -2.009399999999999853e+00 8.006000000000000227e+00
1.687500000000000000e+06 -9.809200000000000141e-01 8.778999999999999915e+00
1.750000000000000000e+06 -1.652059999999999917e-01 9.417199999999999349e+00
1.812500000000000000e+06 4.792600000000000193e-01 1.010500000000000043e+01
1.875000000000000000e+06 1.110640000000000072e+00 1.090259999999999962e+01
1.937500000000000000e+06 1.855799999999999894e+00 1.171059999999999945e+01
2.000000000000000000e+06 2.714199999999999946e+00 1.236700000000000088e+01
2.062500000000000000e+06 3.572200000000000042e+00 1.274859999999999971e+01
2.125000000000000000e+06 4.254599999999999937e+00 1.281879999999999953e+01
2.187500000000000000e+06 4.574200000000000266e+00 1.265060000000000073e+01
2.250000000000000000e+06 4.401799999999999713e+00 1.243679999999999986e+01
2.312500000000000000e+06 3.759999999999999787e+00 1.244319999999999915e+01
2.375000000000000000e+06 2.865000000000000213e+00 1.286759999999999948e+01
2.437500000000000000e+06 2.017999999999999794e+00 1.369280000000000008e+01
2.500000000000000000e+06 1.406979999999999897e+00 1.469420000000000037e+01
2.562500000000000000e+06 9.993800000000000461e-01 1.559639999999999915e+01
2.625000000000000000e+06 5.842399999999999816e-01 1.623420000000000130e+01
2.687500000000000000e+06 -1.144479999999999942e-01 1.663220000000000098e+01
2.750000000000000000e+06 -1.305379999999999985e+00 1.701719999999999899e+01
2.812500000000000000e+06 -2.991999999999999993e+00 1.774500000000000099e+01
2.875000000000000000e+06 -4.901600000000000179e+00 1.911739999999999995e+01
2.937500000000000000e+06 -6.595600000000000129e+00 2.117200000000000060e+01
3.000000000000000000e+06 -7.722999999999999865e+00 2.364199999999999946e+01
3.062500000000000000e+06 -8.193599999999999994e+00 2.612999999999999901e+01
3.125000000000000000e+06 -8.156200000000000117e+00 2.830199999999999960e+01
3.187500000000000000e+06 -7.880399999999999849e+00 2.999599999999999866e+01
3.250000000000000000e+06 -7.654200000000000337e+00 3.121000000000000085e+01
3.312500000000000000e+06 -7.711000000000000298e+00 3.210199999999999676e+01
3.375000000000000000e+06 -8.147199999999999775e+00 3.294200000000000017e+01
3.437500000000000000e+06 -8.852800000000000225e+00 3.401599999999999824e+01
3.500000000000000000e+06 -9.541000000000000369e+00 3.545600000000000307e+01
3.562500000000000000e+06 -9.916800000000000281e+00 3.715400000000000347e+01
3.625000000000000000e+06 -9.852199999999999847e+00 3.884000000000000341e+01
3.687500000000000000e+06 -9.421799999999999287e+00 4.025200000000000244e+01
3.750000000000000000e+06 -8.826399999999999579e+00 4.124600000000000222e+01
3.812500000000000000e+06 -8.300399999999999778e+00 4.181600000000000250e+01
3.875000000000000000e+06 -8.036799999999999500e+00 4.209000000000000341e+01
3.937500000000000000e+06 -8.125000000000000000e+00 4.228199999999999648e+01
4.000000000000000000e+06 -8.506399999999999295e+00 4.261999999999999744e+01
4.062500000000000000e+06 -9.000199999999999534e+00 4.324000000000000199e+01
4.125000000000000000e+06 -9.400800000000000267e+00 4.413000000000000256e+01
4.187500000000000000e+06 -9.582399999999999807e+00 4.516400000000000148e+01
4.250000000000000000e+06 -9.539400000000000546e+00 4.619200000000000017e+01
4.312500000000000000e+06 -9.355399999999999494e+00 4.712199999999999989e+01
4.375000000000000000e+06 -9.140000000000000568e+00 4.794800000000000040e+01
4.437500000000000000e+06 -8.965199999999999392e+00 4.874199999999999733e+01
4.500000000000000000e+06 -8.821799999999999642e+00 4.960199999999999676e+01
4.562500000000000000e+06 -8.626200000000000756e+00 5.057999999999999829e+01
4.625000000000000000e+06 -8.284399999999999764e+00 5.163400000000000034e+01
4.687500000000000000e+06 -7.765200000000000102e+00 5.265800000000000125e+01
4.750000000000000000e+06 -7.129400000000000404e+00 5.354200000000000159e+01
4.812500000000000000e+06 -6.505600000000000271e+00 5.423799999999999955e+01
4.875000000000000000e+06 -6.042399999999999771e+00 5.478600000000000136e+01
4.937500000000000000e+06 -5.850799999999999557e+00 5.531600000000000250e+01
5.000000000000000000e+06 -5.945800000000000196e+00 5.601800000000000068e+01
5.062500000000000000e+06 -6.209399999999999586e+00 5.707000000000000028e+01
5.125000000000000000e+06 -6.421400000000000219e+00 5.852600000000000335e+01
5.187500000000000000e+06 -6.373599999999999710e+00 6.027400000000000091e+01
5.250000000000000000e+06 -5.996800000000000352e+00 6.208400000000000318e+01
5.312500000000000000e+06 -5.397599999999999731e+00 6.374600000000000222e+01
5.375000000000000000e+06 -4.793800000000000061e+00 6.517199999999999704e+01
5.437500000000000000e+06 -4.407600000000000406e+00 6.644199999999999307e+01
5.500000000000000000e+06 -4.363199999999999967e+00 6.776000000000000512e+01
5.562500000000000000e+06 -4.620199999999999640e+00 6.938200000000000500e+01
5.625000000000000000e+06 -4.969400000000000261e+00 7.148000000000000398e+01
5.687500000000000000e+06 -5.120199999999999640e+00 7.405200000000000671e+01
5.750000000000000000e+06 -4.844599999999999795e+00 7.689600000000000080e+01
5.812500000000000000e+06 -4.090399999999999814e+00 7.970199999999999818e+01
5.875000000000000000e+06 -3.003800000000000026e+00 8.219400000000000261e+01
5.937500000000000000e+06 -1.870640000000000081e+00 8.422199999999999420e+01
6.000000000000000000e+06 -1.019120000000000026e+00 8.583400000000000318e+01
6.062500000000000000e+06 -7.016999999999999904e-01 8.726600000000000534e+01
6.125000000000000000e+06 -9.778200000000000225e-01 8.887999999999999545e+01
6.187500000000000000e+06 -1.656519999999999992e+00 9.100600000000000023e+01
6.250000000000000000e+06 -2.374400000000000066e+00 9.376800000000000068e+01
6.312500000000000000e+06 -2.788400000000000212e+00 9.702200000000000557e+01
6.375000000000000000e+06 -2.744400000000000173e+00 1.004560000000000031e+02
6.437500000000000000e+06 -2.321000000000000174e+00 1.037519999999999953e+02
6.500000000000000000e+06 -1.760899999999999910e+00 1.067300000000000040e+02
6.562500000000000000e+06 -1.362020000000000008e+00 1.093900000000000006e+02
6.625000000000000000e+06 -1.364700000000000024e+00 1.119219999999999970e+02
6.687500000000000000e+06 -1.849979999999999958e+00 1.146400000000000006e+02
6.750000000000000000e+06 -2.686199999999999921e+00 1.178559999999999945e+02
6.812500000000000000e+06 -3.570399999999999796e+00 1.217519999999999953e+02
6.875000000000000000e+06 -4.155800000000000161e+00 1.262999999999999972e+02
6.937500000000000000e+06 -4.187400000000000233e+00 1.312920000000000016e+02
7.000000000000000000e+06 -3.564999999999999947e+00 1.364519999999999982e+02
7.062500000000000000e+06 -2.335199999999999942e+00 1.415180000000000007e+02
7.125000000000000000e+06 -6.475600000000000245e-01 1.463019999999999925e+02
7.187500000000000000e+06 1.292540000000000022e+00 1.507179999999999893e+02
7.250000000000000000e+06 3.272800000000000153e+00 1.547860000000000014e+02
7.312500000000000000e+06 5.128000000000000114e+00 1.586320000000000050e+02
7.375000000000000000e+06 6.775000000000000355e+00 1.624279999999999973e+02
7.437500000000000000e+06 8.208999999999999631e+00 1.663480000000000132e+02
7.500000000000000000e+06 9.471199999999999619e+00 1.705519999999999925e+02
7.562500000000000000e+06 1.062819999999999965e+01 1.751860000000000070e+02
7.625000000000000000e+06 1.178580000000000005e+01 1.804180000000000064e+02
7.687500000000000000e+06 1.313260000000000005e+01 1.864159999999999968e+02
7.750000000000000000e+06 1.497879999999999967e+01 1.933000000000000114e+02
7.812500000000000000e+06 1.773920000000000030e+01 2.010200000000000102e+02
7.875000000000000000e+06 2.181599999999999895e+01 2.093199999999999932e+02
7.937500000000000000e+06 2.741000000000000014e+01 2.176200000000000045e+02
8.000000000000000000e+06 3.438600000000000279e+01 2.254000000000000057e+02
8.062500000000000000e+06 4.228600000000000136e+01 2.321800000000000068e+02
8.125000000000000000e+06 5.046600000000000108e+01 2.379000000000000057e+02
8.187500000000000000e+06 5.828799999999999670e+01 2.428199999999999932e+02
8.250000000000000000e+06 6.530200000000000671e+01 2.475600000000000023e+02
8.312500000000000000e+06 7.143200000000000216e+01 2.529799999999999898e+02
8.375000000000000000e+06 7.710399999999999920e+01 2.600000000000000000e+02
8.437500000000000000e+06 8.322199999999999420e+01 2.692200000000000273e+02
8.500000000000000000e+06 9.098600000000000421e+01 2.808000000000000114e+02
8.562500000000000000e+06 1.016179999999999950e+02 2.942799999999999727e+02
8.625000000000000000e+06 1.160859999999999985e+02 3.086399999999999864e+02
8.687500000000000000e+06 1.348619999999999948e+02 3.224599999999999795e+02
8.750000000000000000e+06 1.576920000000000073e+02 3.340799999999999841e+02
8.812500000000000000e+06 1.833940000000000055e+02 3.420799999999999841e+02
8.875000000000000000e+06 2.100200000000000102e+02 3.459200000000000159e+02
8.937500000000000000e+06 2.356200000000000045e+02 3.465400000000000205e+02
9.000000000000000000e+06 2.594200000000000159e+02 3.459800000000000182e+02
9.062500000000000000e+06 2.823600000000000136e+02 3.463799999999999955e+02
9.125000000000000000e+06 3.067400000000000091e+02 3.486800000000000068e+02
9.187500000000000000e+06 3.351600000000000250e+02 3.521800000000000068e+02
9.250000000000000000e+06 3.696200000000000045e+02 3.545600000000000023e+02
9.312500000000000000e+06 4.107599999999999909e+02 3.523600000000000136e+02
9.375000000000000000e+06 4.572799999999999727e+02 3.416600000000000250e+02
9.437500000000000000e+06 5.055199999999999818e+02 3.193000000000000114e+02
9.500000000000000000e+06 5.500800000000000409e+02 2.843199999999999932e+02
9.562500000000000000e+06 5.854800000000000182e+02 2.392400000000000091e+02
9.625000000000000000e+06 6.087000000000000455e+02 1.892220000000000084e+02
9.687500000000000000e+06 6.202000000000000455e+02 1.398480000000000132e+02
9.750000000000000000e+06 6.231000000000000227e+02 9.483799999999999386e+01
9.812500000000000000e+06 6.211200000000000045e+02 5.526400000000000290e+01
9.875000000000000000e+06 6.170800000000000409e+02 2.026000000000000156e+01
9.937500000000000000e+06 6.122799999999999727e+02 -1.175699999999999967e+01
1.000000000000000000e+07 6.068200000000000500e+02 -4.208200000000000074e+01
1.006300000000000000e+07 6.003200000000000500e+02 -7.125799999999999557e+01
1.012500000000000000e+07 5.925800000000000409e+02 -9.920399999999999352e+01
1.018800000000000000e+07 5.838999999999999773e+02 -1.257420000000000044e+02
1.025000000000000000e+07 5.748799999999999955e+02 -1.511040000000000134e+02
1.031300000000000000e+07 5.659800000000000182e+02 -1.760960000000000036e+02
1.037500000000000000e+07 5.570000000000000000e+02 -2.018600000000000136e+02
1.043800000000000000e+07 5.468799999999999955e+02 -2.293600000000000136e+02
1.050000000000000000e+07 5.339800000000000182e+02 -2.588199999999999932e+02
1.056300000000000000e+07 5.165599999999999454e+02 -2.893399999999999750e+02
1.062500000000000000e+07 4.935199999999999818e+02 -3.189599999999999795e+02
1.068800000000000000e+07 4.651800000000000068e+02 -3.453000000000000114e+02
1.075000000000000000e+07 4.330799999999999841e+02 -3.666200000000000045e+02
1.081300000000000000e+07 3.993000000000000114e+02 -3.822799999999999727e+02
1.087500000000000000e+07 3.656200000000000045e+02 -3.928199999999999932e+02
1.093800000000000000e+07 3.330199999999999818e+02 -3.992599999999999909e+02
1.100000000000000000e+07 3.018000000000000114e+02 -4.024800000000000182e+02
1.106300000000000000e+07 2.719599999999999795e+02 -4.030600000000000023e+02
1.112500000000000000e+07 2.435399999999999920e+02 -4.012400000000000091e+02
1.118800000000000000e+07 2.167800000000000011e+02 -3.972400000000000091e+02
1.125000000000000000e+07 1.919660000000000082e+02 -3.914599999999999795e+02
1.131300000000000000e+07 1.692160000000000082e+02 -3.845000000000000000e+02
1.137500000000000000e+07 1.482800000000000011e+02 -3.770600000000000023e+02
1.143800000000000000e+07 1.285639999999999930e+02 -3.694399999999999977e+02
1.150000000000000000e+07 1.093820000000000050e+02 -3.615199999999999818e+02
1.156300000000000000e+07 9.038400000000000034e+01 -3.526200000000000045e+02
1.162500000000000000e+07 7.187999999999999545e+01 -3.419399999999999977e+02
1.168800000000000000e+07 5.480599999999999739e+01 -3.290199999999999818e+02
1.175000000000000000e+07 4.032399999999999807e+01 -3.141999999999999886e+02
1.181300000000000000e+07 2.926000000000000156e+01 -2.985000000000000000e+02
1.187500000000000000e+07 2.171199999999999974e+01 -2.833199999999999932e+02
1.193800000000000000e+07 1.702199999999999847e+01 -2.698799999999999955e+02
1.200000000000000000e+07 1.399920000000000009e+01 -2.588999999999999773e+02
1.206300000000000000e+07 1.129100000000000037e+01 -2.503400000000000034e+02
1.212500000000000000e+07 7.790799999999999947e+00 -2.435200000000000102e+02
1.218800000000000000e+07 3.003000000000000114e+00 -2.372400000000000091e+02
1.225000000000000000e+07 -2.769600000000000062e+00 -2.302800000000000011e+02
1.231300000000000000e+07 -8.562599999999999767e+00 -2.219399999999999977e+02
1.237500000000000000e+07 -1.320880000000000010e+01 -2.122599999999999909e+02
1.243800000000000000e+07 -1.590019999999999989e+01 -2.020600000000000023e+02
1.250000000000000000e+07 -1.654040000000000177e+01 -1.924480000000000075e+02
1.256300000000000000e+07 -1.573160000000000025e+01 -1.842719999999999914e+02
1.262500000000000000e+07 -1.444539999999999935e+01 -1.778280000000000030e+02
1.268800000000000000e+07 -1.356199999999999939e+01 -1.727439999999999998e+02
1.275000000000000000e+07 -1.348279999999999923e+01 -1.682340000000000089e+02
1.281300000000000000e+07 -1.399579999999999913e+01 -1.635080000000000098e+02
1.287500000000000000e+07 -1.445720000000000027e+01 -1.581800000000000068e+02
1.293800000000000000e+07 -1.417179999999999929e+01 -1.524219999999999970e+02
1.300000000000000000e+07 -1.276060000000000016e+01 -1.468400000000000034e+02
1.306300000000000000e+07 -1.035139999999999993e+01 -1.421659999999999968e+02
1.312500000000000000e+07 -7.550200000000000244e+00 -1.389259999999999877e+02
1.318800000000000000e+07 -5.229599999999999582e+00 -1.371620000000000061e+02
1.325000000000000000e+07 -4.178200000000000358e+00 -1.363340000000000032e+02
1.331300000000000000e+07 -4.705400000000000027e+00 -1.354480000000000075e+02
1.337500000000000000e+07 -6.388600000000000279e+00 -1.334739999999999895e+02
1.343800000000000000e+07 -8.187799999999999301e+00 -1.298820000000000050e+02
1.350000000000000000e+07 -8.954800000000000537e+00 -1.249719999999999942e+02
1.356300000000000000e+07 -8.031000000000000583e+00 -1.197199999999999989e+02
1.362500000000000000e+07 -5.539600000000000080e+00 -1.152600000000000051e+02
1.368800000000000000e+07 -2.253200000000000092e+00 -1.123700000000000045e+02
1.375000000000000000e+07 7.908600000000000074e-01 -1.111979999999999933e+02
1.381300000000000000e+07 2.698199999999999932e+00 -1.112740000000000009e+02
1.387500000000000000e+07 3.019200000000000106e+00 -1.117219999999999942e+02
1.393800000000000000e+07 1.894160000000000066e+00 -1.115759999999999934e+02
1.400000000000000000e+07 1.470220000000000034e-02 -1.101380000000000052e+02
1.406300000000000000e+07 -1.623979999999999979e+00 -1.072740000000000009e+02
1.412500000000000000e+07 -2.156400000000000095e+00 -1.035420000000000016e+02
1.418800000000000000e+07 -1.304519999999999902e+00 -9.994400000000000261e+01
1.425000000000000000e+07 4.362400000000000166e-01 -9.740800000000000125e+01
1.431300000000000000e+07 2.083400000000000141e+00 -9.623399999999999466e+01
1.437500000000000000e+07 2.762199999999999989e+00 -9.596399999999999864e+01
1.443800000000000000e+07 2.171199999999999797e+00 -9.571800000000000352e+01
1.450000000000000000e+07 6.516399999999999970e-01 -9.468399999999999750e+01
1.456300000000000000e+07 -1.062359999999999971e+00 -9.247799999999999443e+01
1.462500000000000000e+07 -2.182599999999999874e+00 -8.923399999999999466e+01
1.468800000000000000e+07 -2.153200000000000003e+00 -8.551399999999999579e+01
1.475000000000000000e+07 -8.459400000000000253e-01 -8.211400000000000432e+01
1.481300000000000000e+07 1.356500000000000039e+00 -7.979000000000000625e+01
1.487500000000000000e+07 3.642199999999999882e+00 -7.892799999999999727e+01
1.493800000000000000e+07 5.078999999999999737e+00 -7.929999999999999716e+01
1.500000000000000000e+07 5.082399999999999807e+00 -8.007999999999999829e+01
1.506300000000000000e+07 3.775999999999999801e+00 -8.023000000000000398e+01
1.512500000000000000e+07 1.956299999999999928e+00 -7.906600000000000250e+01
1.518800000000000000e+07 6.528399999999999759e-01 -7.661400000000000432e+01
1.525000000000000000e+07 5.899999999999999689e-01 -7.355400000000000205e+01
1.531300000000000000e+07 1.869739999999999958e+00 -7.082800000000000296e+01
1.537500000000000000e+07 3.992799999999999905e+00 -6.918399999999999750e+01
1.543800000000000000e+07 6.140399999999999636e+00 -6.887800000000000011e+01
1.550000000000000000e+07 7.551999999999999602e+00 -6.961400000000000432e+01
1.556300000000000000e+07 7.829600000000000115e+00 -7.071800000000000352e+01
1.562500000000000000e+07 7.066600000000000215e+00 -7.145399999999999352e+01
1.568800000000000000e+07 5.777199999999999669e+00 -7.130800000000000693e+01
1.575000000000000000e+07 4.671199999999999797e+00 -7.020999999999999375e+01
1.581300000000000000e+07 4.340200000000000280e+00 -6.857200000000000273e+01
1.587500000000000000e+07 4.944799999999999862e+00 -6.712399999999999523e+01
1.593800000000000000e+07 6.064400000000000013e+00 -6.653000000000000114e+01
1.600000000000000000e+07 6.883600000000000385e+00 -6.696200000000000330e+01
1.606299999999999814e+07 6.678399999999999892e+00 -6.793800000000000239e+01
1.612500000000000000e+07 5.263399999999999856e+00 -6.859000000000000341e+01
1.618799999999999814e+07 3.070199999999999818e+00 -6.815600000000000591e+01
1.625000000000000000e+07 8.920200000000000351e-01 -6.631799999999999784e+01
1.631299999999999814e+07 -4.636600000000000166e-01 -6.327600000000000335e+01
1.637500000000000000e+07 -4.427200000000000024e-01 -5.963600000000000279e+01
1.643799999999999814e+07 1.088640000000000052e+00 -5.621999999999999886e+01
1.650000000000000000e+07 3.779999999999999805e+00 -5.379999999999999716e+01
1.656299999999999814e+07 6.883000000000000007e+00 -5.282399999999999807e+01
1.662500000000000000e+07 9.525399999999999423e+00 -5.320400000000000063e+01
1.668799999999999814e+07 1.108460000000000001e+01 -5.435199999999999676e+01
1.675000000000000000e+07 1.144139999999999979e+01 -5.547599999999999909e+01
1.681300000000000000e+07 1.095720000000000027e+01 -5.593200000000000216e+01
1.687500000000000000e+07 1.023039999999999949e+01 -5.547200000000000131e+01
1.693800000000000000e+07 9.806800000000000850e+00 -5.423199999999999932e+01
1.700000000000000000e+07 9.988200000000000855e+00 -5.257999999999999829e+01
1.706300000000000000e+07 1.079160000000000075e+01 -5.090200000000000102e+01
1.712500000000000000e+07 1.205339999999999989e+01 -4.943200000000000216e+01
1.718800000000000000e+07 1.360500000000000043e+01 -4.821399999999999864e+01
1.725000000000000000e+07 1.540920000000000023e+01 -4.720799999999999841e+01
1.731300000000000000e+07 1.755780000000000030e+01 -4.645000000000000284e+01
1.737500000000000000e+07 2.013800000000000168e+01 -4.616199999999999903e+01
1.743800000000000000e+07 2.305600000000000094e+01 -4.671399999999999864e+01
1.750000000000000000e+07 2.591000000000000014e+01 -4.846200000000000330e+01
1.756300000000000000e+07 2.800799999999999912e+01 -5.150200000000000244e+01
1.762500000000000000e+07 2.857400000000000162e+01 -5.545199999999999818e+01
1.768800000000000000e+07 2.710399999999999920e+01 -5.941199999999999903e+01
1.775000000000000000e+07 2.373199999999999932e+01 -6.221399999999999864e+01
1.781300000000000000e+07 1.931360000000000099e+01 -6.290400000000000347e+01
1.787500000000000000e+07 1.516920000000000002e+01 -6.119200000000000017e+01
1.793800000000000000e+07 1.255719999999999992e+01 -5.761399999999999721e+01
1.800000000000000000e+07 1.219500000000000028e+01 -5.330799999999999983e+01
1.806300000000000000e+07 1.402800000000000047e+01 -4.956600000000000250e+01
1.812500000000000000e+07 1.732199999999999918e+01 -4.736200000000000188e+01
1.818800000000000000e+07 2.101200000000000045e+01 -4.704399999999999693e+01
1.825000000000000000e+07 2.413800000000000168e+01 -4.831199999999999761e+01
1.831300000000000000e+07 2.617200000000000060e+01 -5.046000000000000085e+01
1.837500000000000000e+07 2.711199999999999832e+01 -5.272599999999999909e+01
1.843800000000000000e+07 2.736199999999999832e+01 -5.459599999999999653e+01
1.850000000000000000e+07 2.748199999999999932e+01 -5.595799999999999841e+01
1.856300000000000000e+07 2.790399999999999991e+01 -5.710199999999999676e+01
1.862500000000000000e+07 2.869200000000000017e+01 -5.852199999999999847e+01
1.868800000000000000e+07 2.948199999999999932e+01 -6.058400000000000318e+01
1.875000000000000000e+07 2.973999999999999844e+01 -6.321000000000000085e+01
