# Impedance of C10-81 
# Measurement for h=8
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 -2.033799999999999955e+03 -0.000000000000000000e+00
6.250000000000000000e+04 -3.849000000000000199e+01 3.508999999999999773e+02
1.250000000000000000e+05 6.414799999999999613e+00 1.776140000000000043e+02
1.875000000000000000e+05 1.289259999999999984e+01 1.170340000000000060e+02
2.500000000000000000e+05 1.262459999999999916e+01 8.636799999999999500e+01
3.125000000000000000e+05 9.569000000000000838e+00 6.831799999999999784e+01
3.750000000000000000e+05 4.690800000000000303e+00 5.737199999999999989e+01
4.375000000000000000e+05 -1.529619999999999980e+00 5.161399999999999721e+01
5.000000000000000000e+05 -8.364000000000000767e+00 5.060399999999999920e+01
5.625000000000000000e+05 -1.432080000000000020e+01 5.432000000000000028e+01
6.250000000000000000e+05 -1.706299999999999883e+01 6.187599999999999767e+01
6.875000000000000000e+05 -1.476520000000000010e+01 7.035800000000000409e+01
7.500000000000000000e+05 -8.462999999999999190e+00 7.589400000000000546e+01
8.125000000000000000e+05 -1.796000000000000041e+00 7.690999999999999659e+01
8.750000000000000000e+05 2.205000000000000071e+00 7.498399999999999466e+01
9.375000000000000000e+05 2.772200000000000220e+00 7.272199999999999420e+01
1.000000000000000000e+06 7.371999999999999664e-01 7.211400000000000432e+01
1.062500000000000000e+06 -2.346799999999999997e+00 7.418800000000000239e+01
1.125000000000000000e+06 -4.671800000000000175e+00 7.893999999999999773e+01
1.187500000000000000e+06 -4.741600000000000037e+00 8.520600000000000307e+01
1.250000000000000000e+06 -2.238999999999999879e+00 9.098999999999999488e+01
1.312500000000000000e+06 1.574959999999999916e+00 9.464600000000000080e+01
1.375000000000000000e+06 4.677800000000000402e+00 9.595399999999999352e+01
1.437500000000000000e+06 5.552800000000000402e+00 9.606999999999999318e+01
1.500000000000000000e+06 3.751999999999999780e+00 9.670399999999999352e+01
1.562500000000000000e+06 -2.002200000000000091e-01 9.946800000000000352e+01
1.625000000000000000e+06 -4.994399999999999729e+00 1.055259999999999962e+02
1.687500000000000000e+06 -8.705999999999999517e+00 1.151880000000000024e+02
1.750000000000000000e+06 -9.397199999999999775e+00 1.273760000000000048e+02
1.812500000000000000e+06 -6.384999999999999787e+00 1.397419999999999902e+02
1.875000000000000000e+06 -1.070940000000000003e+00 1.501699999999999875e+02
1.937500000000000000e+06 4.062199999999999811e+00 1.584540000000000077e+02
2.000000000000000000e+06 7.313399999999999679e+00 1.662560000000000002e+02
2.062500000000000000e+06 8.583000000000000185e+00 1.758739999999999952e+02
2.125000000000000000e+06 9.148400000000000531e+00 1.892400000000000091e+02
2.187500000000000000e+06 1.126999999999999957e+01 2.074199999999999875e+02
2.250000000000000000e+06 1.781619999999999848e+01 2.302199999999999989e+02
2.312500000000000000e+06 3.148600000000000065e+01 2.555600000000000023e+02
2.375000000000000000e+06 5.341199999999999903e+01 2.797799999999999727e+02
