# Impedance of C10-46 
# Measurement for h=16
# Author: G. Favia 
# Freq [Hz]		Re(Z) [Ohm]		Im(Z) [Ohm]
0.000000000000000000e+00 5.309600000000000364e+03 -0.000000000000000000e+00
6.250000000000000000e+04 2.876399999999999935e+01 2.835400000000000205e+02
1.250000000000000000e+05 1.608360000000000056e+01 1.332220000000000084e+02
1.875000000000000000e+05 1.246219999999999928e+01 7.899800000000000466e+01
2.500000000000000000e+05 9.494999999999999218e+00 4.895600000000000307e+01
3.125000000000000000e+05 5.922600000000000087e+00 2.874599999999999866e+01
3.750000000000000000e+05 1.168360000000000065e+00 1.381920000000000037e+01
4.375000000000000000e+05 -5.206400000000000361e+00 2.697799999999999976e+00
5.000000000000000000e+05 -1.336379999999999946e+01 -4.539200000000000124e+00
5.625000000000000000e+05 -2.255000000000000071e+01 -6.815599999999999881e+00
6.250000000000000000e+05 -3.019000000000000128e+01 -3.272600000000000176e+00
6.875000000000000000e+05 -3.258200000000000074e+01 4.265200000000000102e+00
7.500000000000000000e+05 -2.869999999999999929e+01 1.089080000000000048e+01
8.125000000000000000e+05 -2.188599999999999923e+01 1.303059999999999974e+01
8.750000000000000000e+05 -1.608999999999999986e+01 1.105460000000000065e+01
9.375000000000000000e+05 -1.314439999999999920e+01 7.183799999999999741e+00
1.000000000000000000e+06 -1.318859999999999921e+01 3.514600000000000168e+00
1.062500000000000000e+06 -1.548780000000000001e+01 1.637580000000000036e+00
1.125000000000000000e+06 -1.861700000000000088e+01 2.605599999999999916e+00
1.187500000000000000e+06 -2.055399999999999849e+01 6.454399999999999693e+00
1.250000000000000000e+06 -1.957100000000000151e+01 1.162780000000000058e+01
1.312500000000000000e+06 -1.566740000000000066e+01 1.564039999999999964e+01
1.375000000000000000e+06 -1.065099999999999980e+01 1.693140000000000001e+01
1.437500000000000000e+06 -6.586400000000000254e+00 1.570880000000000010e+01
1.500000000000000000e+06 -4.646600000000000286e+00 1.321499999999999986e+01
1.562500000000000000e+06 -5.064600000000000435e+00 1.086640000000000050e+01
1.625000000000000000e+06 -7.387400000000000411e+00 9.922200000000000131e+00
1.687500000000000000e+06 -1.052619999999999933e+01 1.131279999999999930e+01
1.750000000000000000e+06 -1.281719999999999970e+01 1.519660000000000011e+01
1.812500000000000000e+06 -1.268459999999999965e+01 2.041600000000000037e+01
1.875000000000000000e+06 -9.864800000000000679e+00 2.484600000000000009e+01
1.937500000000000000e+06 -5.758600000000000385e+00 2.689600000000000080e+01
2.000000000000000000e+06 -2.255199999999999871e+00 2.650199999999999889e+01
2.062500000000000000e+06 -5.606200000000000072e-01 2.467000000000000171e+01
2.125000000000000000e+06 -9.992999999999999661e-01 2.264999999999999858e+01
2.187500000000000000e+06 -3.274599999999999955e+00 2.151800000000000068e+01
2.250000000000000000e+06 -6.644599999999999618e+00 2.205600000000000094e+01
2.312500000000000000e+06 -1.001679999999999993e+01 2.456400000000000006e+01
2.375000000000000000e+06 -1.224639999999999951e+01 2.860000000000000142e+01
2.437500000000000000e+06 -1.274619999999999997e+01 3.301800000000000068e+01
2.500000000000000000e+06 -1.191440000000000055e+01 3.661599999999999966e+01
2.562500000000000000e+06 -1.079679999999999929e+01 3.890800000000000125e+01
2.625000000000000000e+06 -1.032199999999999918e+01 4.026200000000000045e+01
2.687500000000000000e+06 -1.083960000000000079e+01 4.146000000000000085e+01
2.750000000000000000e+06 -1.209699999999999953e+01 4.323799999999999955e+01
2.812500000000000000e+06 -1.342440000000000033e+01 4.596200000000000330e+01
2.875000000000000000e+06 -1.404320000000000057e+01 4.942199999999999704e+01
2.937500000000000000e+06 -1.350420000000000087e+01 5.285999999999999943e+01
3.000000000000000000e+06 -1.205640000000000001e+01 5.534400000000000119e+01
3.062500000000000000e+06 -1.058179999999999943e+01 5.636599999999999966e+01
3.125000000000000000e+06 -1.007680000000000042e+01 5.616599999999999682e+01
3.187500000000000000e+06 -1.114100000000000001e+01 5.554800000000000182e+01
3.250000000000000000e+06 -1.378480000000000061e+01 5.550000000000000000e+01
3.312500000000000000e+06 -1.746199999999999974e+01 5.687199999999999989e+01
3.375000000000000000e+06 -2.117800000000000082e+01 6.010799999999999699e+01
3.437500000000000000e+06 -2.373600000000000065e+01 6.497199999999999420e+01
3.500000000000000000e+06 -2.425600000000000023e+01 7.041599999999999682e+01
3.562500000000000000e+06 -2.278600000000000136e+01 7.496399999999999864e+01
3.625000000000000000e+06 -2.039600000000000080e+01 7.755800000000000693e+01
