+0.0000000E+00	-8.7535738E+00	+2.4877359E-11
+3.1505000E-02	-4.0088858E+00	+6.2458051E+00
+6.3010000E-02	+1.7121234E+00	+3.7660860E+00
+9.4515000E-02	+5.7779960E-01	+1.0786825E-01
+1.2602000E-01	-1.0310210E+00	+1.2225841E+00
+1.5752500E-01	+4.9292839E-01	+1.7208521E+00
+1.8903000E-01	+5.4915775E-01	+2.1082480E-01
+2.2053500E-01	-5.3279474E-01	+5.1920728E-01
+2.5204000E-01	+1.5842231E-01	+1.1696788E+00
+2.8354500E-01	+5.0363003E-01	+3.0440810E-01
+3.1505000E-01	-2.8431035E-01	+2.6512019E-01
+3.4655500E-01	-2.1705076E-04	+8.8536813E-01
+3.7806000E-01	+4.4434762E-01	+3.8475747E-01
+4.0956500E-01	-1.1839458E-01	+1.6129661E-01
+4.4107000E-01	-8.3731570E-02	+6.9669709E-01
+4.7257500E-01	+3.7517362E-01	+4.4905278E-01
+5.0408000E-01	+3.6563428E-03	+1.3095345E-01
+5.3558500E-01	-1.2243785E-01	+5.5681373E-01
+5.6709000E-01	+3.0067806E-01	+4.9575428E-01
+5.9859500E-01	+9.4414072E-02	+1.4327535E-01
+6.3010000E-01	-1.2991379E-01	+4.4942557E-01
+6.6160500E-01	+2.2559431E-01	+5.2448778E-01
+6.9311000E-01	+1.5881194E-01	+1.8163571E-01
+7.2461500E-01	-1.1468239E-01	+3.6836060E-01
+7.5612000E-01	+1.5443763E-01	+5.3620787E-01
+7.8762500E-01	+1.9955929E-01	+2.3507247E-01
+8.1913000E-01	-8.3443453E-02	+3.1107971E-01
+8.5063500E-01	+9.1224675E-02	+5.3302070E-01
+8.8214000E-01	+2.1902421E-01	+2.9537989E-01
+9.1364500E-01	-4.2163571E-02	+2.7610736E-01
+9.4515000E-01	+3.9148887E-02	+5.1798965E-01
+9.7665500E-01	+2.1993883E-01	+3.5614681E-01
+1.0081600E+00	+3.7005783E-03	+2.6193093E-01
+1.0396650E+00	+3.8874588E-04	+4.9483742E-01
+1.0711700E+00	+2.0559432E-01	+4.1240787E-01
+1.1026750E+00	+4.9236451E-02	+2.6651476E-01
+1.1341800E+00	-2.4032034E-02	+4.6764326E-01
+1.1656850E+00	+1.7980095E-01	+4.6059392E-01
+1.1971900E+00	+9.0286771E-02	+2.8715570E-01
+1.2286950E+00	-3.4244897E-02	+4.4046328E-01
+1.2602000E+00	+1.4667475E-01	+4.9847722E-01
+1.2917050E+00	+1.2360294E-01	+3.2053108E-01
+1.3232100E+00	-3.1480973E-02	+4.1700952E-01
+1.3547150E+00	+1.1035769E-01	+5.2514572E-01
+1.3862200E+00	+1.4698872E-01	+3.6289602E-01
+1.4177250E+00	-1.7895692E-02	+4.0036552E-01
+1.4492300E+00	+7.4724312E-02	+5.4089559E-01
+1.4807350E+00	+1.5935271E-01	+4.1033882E-01
+1.5122400E+00	+3.6528598E-03	+3.9278715E-01
+1.5437450E+00	+4.3111054E-02	+5.4709793E-01
+1.5752500E+00	+1.6072487E-01	+4.5909394E-01
+1.6067550E+00	+2.9939115E-02	+3.9556319E-01
+1.6382600E+00	+1.8122161E-02	+5.4592666E-01
+1.6697650E+00	+1.5214465E-01	+5.0577104E-01
+1.7012700E+00	+5.7639276E-02	+4.0895063E-01
+1.7327750E+00	+1.4399595E-03	+5.4008940E-01
+1.7642800E+00	+1.3546541E-01	+5.4762004E-01
+1.7957850E+00	+8.3634866E-02	+4.3225036E-01
+1.8272900E+00	-6.2276764E-03	+5.3253594E-01
+1.8587950E+00	+1.1312940E-01	+5.8270492E-01
+1.8903000E+00	+1.0528182E-01	+4.6393549E-01
+1.9218050E+00	-5.1260534E-03	+5.2615140E-01
+1.9533100E+00	+8.7890608E-02	+6.0999716E-01
+1.9848150E+00	+1.2061217E-01	+5.0185378E-01
+2.0163200E+00	+3.6505220E-03	+5.2348491E-01
+2.0478250E+00	+6.2531362E-02	+6.2938613E-01
+2.0793300E+00	+1.2846243E-01	+5.4347242E-01
+2.1108350E+00	+1.8328692E-02	+5.2652688E-01
+2.1423400E+00	+3.9589568E-02	+6.4161147E-01
+2.1738450E+00	+1.2851970E-01	+5.8615349E-01
+2.2053500E+00	+3.6687622E-02	+5.3656231E-01
+2.2368550E+00	+2.1141474E-02	+6.4811959E-01
+2.2683600E+00	+1.2129483E-01	+6.2740876E-01
+2.2998650E+00	+5.6315726E-02	+5.5408338E-01
+2.3313700E+00	+8.6276161E-03	+6.5084964E-01
+2.3628750E+00	+1.0799527E-01	+6.6512476E-01
+2.3943800E+00	+7.4851377E-02	+5.7880417E-01
+2.4258850E+00	+2.7564826E-03	+6.5201452E-01
+2.4573900E+00	+9.0365731E-02	+6.9774909E-01
+2.4888950E+00	+9.0226832E-02	+6.0973219E-01
+2.5204000E+00	+3.4786989E-03	+6.5383889E-01
+2.5519050E+00	+7.0451820E-02	+7.2440300E-01
+2.5834100E+00	+1.0084243E-01	+6.4533625E-01
+2.6149150E+00	+1.0052430E-02	+6.5835392E-01
+2.6464200E+00	+5.0391303E-02	+7.4493166E-01
+2.6779250E+00	+1.0571539E-01	+6.8373323E-01
+2.7094300E+00	+2.1177389E-02	+6.6719189E-01
+2.7409350E+00	+3.2198097E-02	+7.5985831E-01
+2.7724400E+00	+1.0454512E-01	+7.2288401E-01
+2.8039450E+00	+3.5154951E-02	+6.8141876E-01
+2.8354500E+00	+1.7533885E-02	+7.7027451E-01
+2.8669550E+00	+9.7673535E-02	+7.6082910E-01
+2.8984600E+00	+5.0086254E-02	+7.0148780E-01
